lang,n,date
en,415523,2021-07-16
es,68387,2021-07-16
in,43971,2021-07-16
pt,29412,2021-07-16
fr,27738,2021-07-16
und,16177,2021-07-16
it,10679,2021-07-16
ja,4965,2021-07-16
tl,4946,2021-07-16
de,4517,2021-07-16
tr,3619,2021-07-16
nl,3283,2021-07-16
ca,2622,2021-07-16
hi,2230,2021-07-16
pl,2071,2021-07-16
ru,1910,2021-07-16
th,1499,2021-07-16
el,1447,2021-07-16
ar,913,2021-07-16
et,623,2021-07-16
ro,555,2021-07-16
cs,546,2021-07-16
ta,515,2021-07-16
sv,436,2021-07-16
zh,394,2021-07-16
vi,361,2021-07-16
lv,326,2021-07-16
ur,290,2021-07-16
mr,282,2021-07-16
fi,280,2021-07-16
ht,279,2021-07-16
ml,253,2021-07-16
bn,251,2021-07-16
da,226,2021-07-16
uk,218,2021-07-16
sl,198,2021-07-16
ko,188,2021-07-16
kn,153,2021-07-16
cy,143,2021-07-16
gu,116,2021-07-16
hu,115,2021-07-16
or,103,2021-07-16
no,101,2021-07-16
te,101,2021-07-16
my,66,2021-07-16
is,63,2021-07-16
ne,54,2021-07-16
iw,52,2021-07-16
eu,51,2021-07-16
fa,51,2021-07-16
lt,47,2021-07-16
si,34,2021-07-16
bg,31,2021-07-16
pa,26,2021-07-16
sr,23,2021-07-16
km,11,2021-07-16
lo,8,2021-07-16
hy,7,2021-07-16
am,3,2021-07-16
bo,2,2021-07-16
ckb,2,2021-07-16
ka,2,2021-07-16
ps,1,2021-07-16
sd,1,2021-07-16
