lang,n,date
en,446418,2021-12-16
es,56020,2021-12-16
fr,27399,2021-12-16
pt,19151,2021-12-16
und,15261,2021-12-16
it,11624,2021-12-16
in,10699,2021-12-16
de,8784,2021-12-16
pl,4728,2021-12-16
nl,3951,2021-12-16
ja,3424,2021-12-16
tr,3087,2021-12-16
ca,2393,2021-12-16
tl,2164,2021-12-16
sv,1378,2021-12-16
ru,1360,2021-12-16
el,1240,2021-12-16
hi,1234,2021-12-16
cs,789,2021-12-16
et,578,2021-12-16
da,563,2021-12-16
no,559,2021-12-16
ar,549,2021-12-16
ro,532,2021-12-16
zh,444,2021-12-16
th,405,2021-12-16
fi,379,2021-12-16
ta,333,2021-12-16
lv,325,2021-12-16
uk,238,2021-12-16
ht,185,2021-12-16
eu,167,2021-12-16
vi,154,2021-12-16
cy,153,2021-12-16
hu,134,2021-12-16
mr,132,2021-12-16
sl,128,2021-12-16
ur,124,2021-12-16
gu,106,2021-12-16
ko,101,2021-12-16
bn,95,2021-12-16
is,91,2021-12-16
ml,91,2021-12-16
te,78,2021-12-16
fa,70,2021-12-16
lt,60,2021-12-16
iw,54,2021-12-16
bg,51,2021-12-16
or,46,2021-12-16
kn,42,2021-12-16
pa,20,2021-12-16
si,20,2021-12-16
ne,17,2021-12-16
sr,10,2021-12-16
ckb,4,2021-12-16
my,4,2021-12-16
am,3,2021-12-16
km,3,2021-12-16
lo,3,2021-12-16
sd,2,2021-12-16
bo,1,2021-12-16
hy,1,2021-12-16
ka,1,2021-12-16
