lang,n,date
en,343812,2021-06-04
es,72781,2021-06-04
pt,38843,2021-06-04
in,22146,2021-06-04
fr,14096,2021-06-04
und,13544,2021-06-04
it,7757,2021-06-04
tl,5399,2021-06-04
ja,4938,2021-06-04
hi,4909,2021-06-04
de,4828,2021-06-04
nl,3384,2021-06-04
tr,2649,2021-06-04
ca,1855,2021-06-04
pl,1339,2021-06-04
ru,1205,2021-06-04
ta,1113,2021-06-04
et,992,2021-06-04
el,846,2021-06-04
th,753,2021-06-04
ro,618,2021-06-04
cs,615,2021-06-04
sv,596,2021-06-04
ar,562,2021-06-04
zh,562,2021-06-04
mr,520,2021-06-04
ht,490,2021-06-04
kn,410,2021-06-04
vi,329,2021-06-04
bn,311,2021-06-04
ml,300,2021-06-04
te,290,2021-06-04
da,289,2021-06-04
uk,223,2021-06-04
fi,195,2021-06-04
gu,191,2021-06-04
lv,191,2021-06-04
no,165,2021-06-04
ur,160,2021-06-04
or,144,2021-06-04
cy,142,2021-06-04
ne,131,2021-06-04
sl,129,2021-06-04
ko,126,2021-06-04
hu,117,2021-06-04
eu,86,2021-06-04
pa,80,2021-06-04
lt,62,2021-06-04
fa,54,2021-06-04
bg,50,2021-06-04
is,44,2021-06-04
si,37,2021-06-04
iw,23,2021-06-04
hy,10,2021-06-04
my,10,2021-06-04
lo,9,2021-06-04
km,7,2021-06-04
ka,5,2021-06-04
sr,4,2021-06-04
ps,3,2021-06-04
dv,2,2021-06-04
am,1,2021-06-04
bo,1,2021-06-04
