lang,n,date
en,811998,2020-04-28
es,236239,2020-04-28
pt,71539,2020-04-28
fr,56694,2020-04-28
und,52916,2020-04-28
in,30895,2020-04-28
it,28984,2020-04-28
ja,13935,2020-04-28
de,11948,2020-04-28
ca,10843,2020-04-28
tr,9434,2020-04-28
hi,9144,2020-04-28
tl,8491,2020-04-28
nl,5654,2020-04-28
ru,5102,2020-04-28
ro,2237,2020-04-28
ar,2189,2020-04-28
el,1858,2020-04-28
pl,1707,2020-04-28
th,1523,2020-04-28
ta,1455,2020-04-28
et,1290,2020-04-28
sv,1202,2020-04-28
mr,1007,2020-04-28
zh,914,2020-04-28
ur,851,2020-04-28
cs,770,2020-04-28
uk,645,2020-04-28
da,632,2020-04-28
lt,609,2020-04-28
fi,584,2020-04-28
bn,538,2020-04-28
te,534,2020-04-28
ml,495,2020-04-28
kn,460,2020-04-28
lv,459,2020-04-28
vi,451,2020-04-28
ht,423,2020-04-28
gu,422,2020-04-28
cy,353,2020-04-28
sl,292,2020-04-28
no,252,2020-04-28
fa,240,2020-04-28
eu,234,2020-04-28
or,231,2020-04-28
ko,230,2020-04-28
ne,148,2020-04-28
pa,142,2020-04-28
hu,136,2020-04-28
bg,128,2020-04-28
iw,111,2020-04-28
is,75,2020-04-28
si,68,2020-04-28
sr,58,2020-04-28
ps,46,2020-04-28
my,44,2020-04-28
hy,35,2020-04-28
ckb,23,2020-04-28
am,22,2020-04-28
km,17,2020-04-28
sd,13,2020-04-28
ka,12,2020-04-28
lo,6,2020-04-28
bo,5,2020-04-28
dv,1,2020-04-28
