lang,n,date
en,309461,2021-11-27
es,44861,2021-11-27
fr,19275,2021-11-27
de,18152,2021-11-27
pt,17823,2021-11-27
und,15197,2021-11-27
it,10183,2021-11-27
nl,8843,2021-11-27
in,7437,2021-11-27
tr,3889,2021-11-27
ja,3854,2021-11-27
pl,3047,2021-11-27
hi,2474,2021-11-27
tl,2428,2021-11-27
ca,2310,2021-11-27
cs,1691,2021-11-27
el,1507,2021-11-27
ru,1507,2021-11-27
sv,756,2021-11-27
et,706,2021-11-27
ar,675,2021-11-27
ro,523,2021-11-27
da,466,2021-11-27
th,416,2021-11-27
fi,402,2021-11-27
zh,345,2021-11-27
mr,285,2021-11-27
ur,285,2021-11-27
ta,270,2021-11-27
lv,260,2021-11-27
ml,254,2021-11-27
kn,199,2021-11-27
uk,198,2021-11-27
sl,186,2021-11-27
no,180,2021-11-27
ht,173,2021-11-27
vi,173,2021-11-27
gu,170,2021-11-27
te,162,2021-11-27
bn,143,2021-11-27
hu,116,2021-11-27
fa,68,2021-11-27
or,63,2021-11-27
lt,62,2021-11-27
iw,61,2021-11-27
cy,56,2021-11-27
is,53,2021-11-27
ko,52,2021-11-27
bg,51,2021-11-27
eu,45,2021-11-27
pa,25,2021-11-27
si,25,2021-11-27
sr,17,2021-11-27
ne,14,2021-11-27
my,12,2021-11-27
hy,5,2021-11-27
lo,5,2021-11-27
ps,4,2021-11-27
sd,3,2021-11-27
ka,2,2021-11-27
ckb,1,2021-11-27
dv,1,2021-11-27
km,1,2021-11-27
