lang,n,date
en,488727,2021-09-10
es,45071,2021-09-10
und,18137,2021-09-10
fr,17365,2021-09-10
pt,15010,2021-09-10
in,12588,2021-09-10
it,9771,2021-09-10
tl,7468,2021-09-10
de,7170,2021-09-10
ja,5197,2021-09-10
tr,5008,2021-09-10
nl,4058,2021-09-10
hi,1630,2021-09-10
pl,1527,2021-09-10
ca,1467,2021-09-10
ru,1197,2021-09-10
el,939,2021-09-10
sv,692,2021-09-10
cs,662,2021-09-10
et,635,2021-09-10
th,596,2021-09-10
ro,503,2021-09-10
ar,481,2021-09-10
zh,452,2021-09-10
lv,366,2021-09-10
sl,282,2021-09-10
vi,271,2021-09-10
uk,270,2021-09-10
ta,262,2021-09-10
da,247,2021-09-10
fi,188,2021-09-10
gu,183,2021-09-10
ht,172,2021-09-10
fa,160,2021-09-10
ur,143,2021-09-10
ml,139,2021-09-10
mr,139,2021-09-10
no,127,2021-09-10
bn,109,2021-09-10
cy,105,2021-09-10
hu,98,2021-09-10
ko,97,2021-09-10
te,85,2021-09-10
iw,84,2021-09-10
kn,80,2021-09-10
si,74,2021-09-10
or,65,2021-09-10
lt,57,2021-09-10
eu,54,2021-09-10
bg,40,2021-09-10
is,38,2021-09-10
pa,25,2021-09-10
sr,22,2021-09-10
ne,17,2021-09-10
my,16,2021-09-10
ka,6,2021-09-10
am,4,2021-09-10
ckb,4,2021-09-10
hy,4,2021-09-10
km,4,2021-09-10
bo,2,2021-09-10
lo,2,2021-09-10
dv,1,2021-09-10
ps,1,2021-09-10
