lang,n,date
en,381162,2021-03-26
es,89400,2021-03-26
pt,84496,2021-03-26
fr,29189,2021-03-26
und,15906,2021-03-26
in,15421,2021-03-26
it,15067,2021-03-26
de,13003,2021-03-26
tl,9347,2021-03-26
pl,4456,2021-03-26
tr,4400,2021-03-26
nl,4338,2021-03-26
ja,3750,2021-03-26
ca,2987,2021-03-26
hi,2635,2021-03-26
el,1744,2021-03-26
ru,1642,2021-03-26
sv,881,2021-03-26
et,877,2021-03-26
ro,863,2021-03-26
cs,825,2021-03-26
mr,529,2021-03-26
ar,510,2021-03-26
fi,455,2021-03-26
uk,406,2021-03-26
lv,394,2021-03-26
ht,368,2021-03-26
da,324,2021-03-26
ur,310,2021-03-26
ta,301,2021-03-26
zh,272,2021-03-26
gu,238,2021-03-26
th,221,2021-03-26
vi,203,2021-03-26
no,202,2021-03-26
sl,178,2021-03-26
cy,171,2021-03-26
hu,170,2021-03-26
kn,137,2021-03-26
te,137,2021-03-26
ml,125,2021-03-26
bn,105,2021-03-26
lt,105,2021-03-26
eu,96,2021-03-26
ko,93,2021-03-26
bg,88,2021-03-26
or,78,2021-03-26
is,62,2021-03-26
pa,56,2021-03-26
fa,54,2021-03-26
ne,37,2021-03-26
iw,31,2021-03-26
sr,21,2021-03-26
my,14,2021-03-26
km,11,2021-03-26
si,11,2021-03-26
am,10,2021-03-26
ckb,5,2021-03-26
ka,4,2021-03-26
hy,3,2021-03-26
ps,2,2021-03-26
bo,1,2021-03-26
