lang,n,date
en,355434,2021-07-12
es,63317,2021-07-12
in,42657,2021-07-12
fr,37327,2021-07-12
pt,24172,2021-07-12
und,12894,2021-07-12
it,6485,2021-07-12
de,5746,2021-07-12
ja,5282,2021-07-12
tr,4367,2021-07-12
nl,4336,2021-07-12
tl,3720,2021-07-12
ca,2651,2021-07-12
hi,1947,2021-07-12
ru,1874,2021-07-12
th,1544,2021-07-12
pl,1475,2021-07-12
el,1133,2021-07-12
ar,1105,2021-07-12
cs,660,2021-07-12
et,609,2021-07-12
sv,477,2021-07-12
ro,457,2021-07-12
zh,392,2021-07-12
lv,373,2021-07-12
ta,373,2021-07-12
vi,291,2021-07-12
ht,279,2021-07-12
bn,260,2021-07-12
mr,248,2021-07-12
uk,225,2021-07-12
fi,221,2021-07-12
sl,180,2021-07-12
ml,163,2021-07-12
da,160,2021-07-12
ur,137,2021-07-12
kn,117,2021-07-12
cy,111,2021-07-12
or,106,2021-07-12
ko,103,2021-07-12
my,101,2021-07-12
hu,90,2021-07-12
te,90,2021-07-12
fa,82,2021-07-12
gu,80,2021-07-12
no,76,2021-07-12
lt,45,2021-07-12
iw,41,2021-07-12
eu,40,2021-07-12
ne,35,2021-07-12
is,29,2021-07-12
bg,25,2021-07-12
si,25,2021-07-12
km,15,2021-07-12
pa,13,2021-07-12
hy,12,2021-07-12
sr,8,2021-07-12
ckb,4,2021-07-12
lo,4,2021-07-12
am,2,2021-07-12
ka,2,2021-07-12
bo,1,2021-07-12
dv,1,2021-07-12
