lang,n,date
en,496261,2021-03-03
pt,97198,2021-03-03
es,79595,2021-03-03
fr,25609,2021-03-03
und,18518,2021-03-03
de,14511,2021-03-03
it,14138,2021-03-03
in,14097,2021-03-03
nl,4971,2021-03-03
tl,4598,2021-03-03
tr,4163,2021-03-03
ja,3856,2021-03-03
el,3786,2021-03-03
ca,2834,2021-03-03
pl,2808,2021-03-03
ru,1667,2021-03-03
cs,1567,2021-03-03
hi,1268,2021-03-03
sv,1113,2021-03-03
ro,873,2021-03-03
et,606,2021-03-03
ar,600,2021-03-03
lv,476,2021-03-03
uk,397,2021-03-03
fi,383,2021-03-03
da,363,2021-03-03
ht,315,2021-03-03
zh,305,2021-03-03
th,281,2021-03-03
no,237,2021-03-03
mr,190,2021-03-03
hu,170,2021-03-03
gu,165,2021-03-03
ta,151,2021-03-03
cy,142,2021-03-03
sl,142,2021-03-03
ml,134,2021-03-03
vi,130,2021-03-03
lt,103,2021-03-03
ur,95,2021-03-03
eu,82,2021-03-03
ko,77,2021-03-03
te,73,2021-03-03
bn,70,2021-03-03
fa,69,2021-03-03
iw,57,2021-03-03
kn,54,2021-03-03
or,47,2021-03-03
bg,43,2021-03-03
is,37,2021-03-03
sr,26,2021-03-03
pa,21,2021-03-03
si,21,2021-03-03
ne,16,2021-03-03
my,13,2021-03-03
km,5,2021-03-03
dv,4,2021-03-03
ckb,3,2021-03-03
hy,3,2021-03-03
lo,3,2021-03-03
ps,3,2021-03-03
ka,2,2021-03-03
am,1,2021-03-03
bo,1,2021-03-03
