lang,n,date
en,1052454,2020-03-28
es,344328,2020-03-28
pt,103082,2020-03-28
und,94160,2020-03-28
fr,82006,2020-03-28
in,47818,2020-03-28
it,43741,2020-03-28
tr,28248,2020-03-28
tl,17968,2020-03-28
ca,17754,2020-03-28
ja,17256,2020-03-28
de,15973,2020-03-28
hi,13481,2020-03-28
nl,9076,2020-03-28
ar,8252,2020-03-28
th,5012,2020-03-28
ru,3767,2020-03-28
ro,3001,2020-03-28
el,2931,2020-03-28
pl,2375,2020-03-28
ur,2161,2020-03-28
ta,1843,2020-03-28
lt,1840,2020-03-28
et,1797,2020-03-28
sv,1386,2020-03-28
cs,1192,2020-03-28
da,1180,2020-03-28
mr,1100,2020-03-28
zh,1047,2020-03-28
fa,988,2020-03-28
fi,979,2020-03-28
ht,931,2020-03-28
ml,780,2020-03-28
te,708,2020-03-28
vi,655,2020-03-28
gu,613,2020-03-28
kn,598,2020-03-28
uk,581,2020-03-28
bn,536,2020-03-28
ko,516,2020-03-28
lv,499,2020-03-28
sl,420,2020-03-28
ne,369,2020-03-28
cy,350,2020-03-28
no,332,2020-03-28
eu,295,2020-03-28
or,214,2020-03-28
iw,188,2020-03-28
si,180,2020-03-28
bg,154,2020-03-28
hu,142,2020-03-28
pa,138,2020-03-28
is,118,2020-03-28
sr,116,2020-03-28
ps,72,2020-03-28
am,52,2020-03-28
ckb,38,2020-03-28
my,37,2020-03-28
hy,33,2020-03-28
sd,32,2020-03-28
km,18,2020-03-28
dv,15,2020-03-28
lo,14,2020-03-28
ka,8,2020-03-28
bo,3,2020-03-28
ug,1,2020-03-28
