lang,n,date
en,389776,2021-09-14
es,48020,2021-09-14
pt,17502,2021-09-14
fr,15357,2021-09-14
und,14910,2021-09-14
in,13880,2021-09-14
it,9423,2021-09-14
tl,6867,2021-09-14
de,6271,2021-09-14
nl,4995,2021-09-14
tr,4828,2021-09-14
ja,4673,2021-09-14
pl,1574,2021-09-14
ru,1524,2021-09-14
ca,1363,2021-09-14
hi,1096,2021-09-14
el,808,2021-09-14
cs,693,2021-09-14
ro,579,2021-09-14
sv,579,2021-09-14
th,520,2021-09-14
et,495,2021-09-14
ar,488,2021-09-14
zh,466,2021-09-14
lv,441,2021-09-14
sl,343,2021-09-14
uk,316,2021-09-14
ta,266,2021-09-14
fi,242,2021-09-14
vi,220,2021-09-14
da,182,2021-09-14
ml,165,2021-09-14
bn,146,2021-09-14
ht,144,2021-09-14
mr,123,2021-09-14
ur,123,2021-09-14
cy,99,2021-09-14
hu,96,2021-09-14
no,92,2021-09-14
gu,79,2021-09-14
kn,78,2021-09-14
iw,72,2021-09-14
fa,71,2021-09-14
te,70,2021-09-14
ko,61,2021-09-14
bg,60,2021-09-14
lt,56,2021-09-14
si,51,2021-09-14
or,48,2021-09-14
is,40,2021-09-14
eu,33,2021-09-14
hy,33,2021-09-14
pa,21,2021-09-14
my,17,2021-09-14
sr,15,2021-09-14
ne,10,2021-09-14
km,8,2021-09-14
am,5,2021-09-14
lo,3,2021-09-14
ps,2,2021-09-14
bo,1,2021-09-14
ckb,1,2021-09-14
ka,1,2021-09-14
