lang,n,date
en,250408,2021-10-26
es,38146,2021-10-26
pt,18765,2021-10-26
fr,11418,2021-10-26
und,10931,2021-10-26
in,10072,2021-10-26
it,9712,2021-10-26
nl,6878,2021-10-26
de,6376,2021-10-26
ja,3522,2021-10-26
tl,3104,2021-10-26
tr,2954,2021-10-26
ru,2442,2021-10-26
pl,2069,2021-10-26
cs,1254,2021-10-26
ca,1187,2021-10-26
el,900,2021-10-26
hi,848,2021-10-26
ro,680,2021-10-26
lv,671,2021-10-26
sv,626,2021-10-26
uk,558,2021-10-26
ar,519,2021-10-26
th,434,2021-10-26
zh,429,2021-10-26
et,418,2021-10-26
fi,271,2021-10-26
da,242,2021-10-26
ta,225,2021-10-26
sl,217,2021-10-26
bn,146,2021-10-26
vi,122,2021-10-26
hu,113,2021-10-26
ht,107,2021-10-26
te,101,2021-10-26
no,100,2021-10-26
mr,91,2021-10-26
gu,83,2021-10-26
bg,77,2021-10-26
kn,75,2021-10-26
ml,75,2021-10-26
ur,67,2021-10-26
cy,61,2021-10-26
ko,51,2021-10-26
lt,48,2021-10-26
fa,45,2021-10-26
iw,45,2021-10-26
or,36,2021-10-26
is,33,2021-10-26
eu,23,2021-10-26
pa,20,2021-10-26
sr,18,2021-10-26
si,16,2021-10-26
hy,12,2021-10-26
my,9,2021-10-26
ne,8,2021-10-26
lo,5,2021-10-26
ka,4,2021-10-26
am,3,2021-10-26
ps,2,2021-10-26
ckb,1,2021-10-26
km,1,2021-10-26
