lang,n,date
en,235234,2021-10-28
es,37811,2021-10-28
pt,12434,2021-10-28
fr,11026,2021-10-28
und,9766,2021-10-28
in,8829,2021-10-28
it,7631,2021-10-28
de,7293,2021-10-28
nl,4589,2021-10-28
ja,3258,2021-10-28
ru,2620,2021-10-28
tr,2493,2021-10-28
tl,2406,2021-10-28
pl,2092,2021-10-28
ca,1034,2021-10-28
cs,931,2021-10-28
hi,865,2021-10-28
lv,723,2021-10-28
ro,661,2021-10-28
el,559,2021-10-28
sv,557,2021-10-28
uk,531,2021-10-28
sl,425,2021-10-28
th,390,2021-10-28
et,361,2021-10-28
ar,340,2021-10-28
zh,337,2021-10-28
fi,228,2021-10-28
da,196,2021-10-28
ta,182,2021-10-28
vi,141,2021-10-28
no,130,2021-10-28
bn,127,2021-10-28
ht,102,2021-10-28
hu,102,2021-10-28
mr,98,2021-10-28
bg,90,2021-10-28
ml,90,2021-10-28
gu,83,2021-10-28
cy,76,2021-10-28
ur,66,2021-10-28
kn,65,2021-10-28
te,53,2021-10-28
ko,52,2021-10-28
is,47,2021-10-28
lt,45,2021-10-28
fa,41,2021-10-28
iw,40,2021-10-28
or,30,2021-10-28
eu,26,2021-10-28
hy,18,2021-10-28
sr,17,2021-10-28
ne,16,2021-10-28
si,14,2021-10-28
pa,13,2021-10-28
my,12,2021-10-28
lo,3,2021-10-28
am,2,2021-10-28
ka,1,2021-10-28
km,1,2021-10-28
sd,1,2021-10-28
