lang,n,date
en,590234,2020-11-07
es,67291,2020-11-07
fr,25964,2020-11-07
it,20699,2020-11-07
pt,19808,2020-11-07
in,14872,2020-11-07
und,14002,2020-11-07
de,8450,2020-11-07
tr,6772,2020-11-07
el,5023,2020-11-07
tl,4840,2020-11-07
ca,3464,2020-11-07
ja,3271,2020-11-07
nl,3235,2020-11-07
pl,3200,2020-11-07
ru,1724,2020-11-07
hi,1635,2020-11-07
sv,821,2020-11-07
cs,775,2020-11-07
ro,767,2020-11-07
ar,667,2020-11-07
et,642,2020-11-07
da,449,2020-11-07
ta,313,2020-11-07
lv,293,2020-11-07
uk,292,2020-11-07
zh,272,2020-11-07
ht,262,2020-11-07
lt,251,2020-11-07
sl,235,2020-11-07
fi,225,2020-11-07
cy,219,2020-11-07
no,214,2020-11-07
th,196,2020-11-07
ur,172,2020-11-07
mr,169,2020-11-07
ml,126,2020-11-07
hu,123,2020-11-07
ko,107,2020-11-07
gu,105,2020-11-07
bn,94,2020-11-07
fa,94,2020-11-07
bg,92,2020-11-07
vi,78,2020-11-07
is,68,2020-11-07
kn,66,2020-11-07
te,63,2020-11-07
eu,52,2020-11-07
si,49,2020-11-07
ne,42,2020-11-07
or,40,2020-11-07
iw,39,2020-11-07
sr,23,2020-11-07
my,11,2020-11-07
hy,7,2020-11-07
km,6,2020-11-07
ka,5,2020-11-07
am,3,2020-11-07
ckb,3,2020-11-07
ps,3,2020-11-07
lo,2,2020-11-07
dv,1,2020-11-07
pa,1,2020-11-07
