lang,n,date
en,222695,2021-11-02
es,32250,2021-11-02
in,10719,2021-11-02
pt,10420,2021-11-02
fr,10141,2021-11-02
und,9493,2021-11-02
it,8219,2021-11-02
de,7676,2021-11-02
nl,5976,2021-11-02
tr,3216,2021-11-02
ja,3119,2021-11-02
tl,2678,2021-11-02
el,2395,2021-11-02
ru,2240,2021-11-02
pl,2233,2021-11-02
cs,1511,2021-11-02
ca,910,2021-11-02
hi,633,2021-11-02
ro,629,2021-11-02
uk,590,2021-11-02
sv,550,2021-11-02
lv,518,2021-11-02
sl,439,2021-11-02
th,398,2021-11-02
et,368,2021-11-02
zh,328,2021-11-02
ar,322,2021-11-02
fi,269,2021-11-02
vi,176,2021-11-02
da,172,2021-11-02
ta,131,2021-11-02
ht,104,2021-11-02
no,103,2021-11-02
bg,98,2021-11-02
ml,88,2021-11-02
mr,68,2021-11-02
ur,65,2021-11-02
cy,64,2021-11-02
hu,62,2021-11-02
ko,59,2021-11-02
bn,53,2021-11-02
fa,53,2021-11-02
gu,47,2021-11-02
te,45,2021-11-02
lt,41,2021-11-02
kn,34,2021-11-02
is,32,2021-11-02
eu,24,2021-11-02
iw,23,2021-11-02
or,19,2021-11-02
sr,17,2021-11-02
si,15,2021-11-02
ne,12,2021-11-02
my,11,2021-11-02
pa,11,2021-11-02
hy,6,2021-11-02
ka,4,2021-11-02
km,4,2021-11-02
lo,4,2021-11-02
am,3,2021-11-02
dv,2,2021-11-02
bo,1,2021-11-02
