lang,n,date
en,300824,2021-05-29
es,58410,2021-05-29
pt,36042,2021-05-29
in,30872,2021-05-29
und,14162,2021-05-29
fr,12411,2021-05-29
it,6556,2021-05-29
hi,6499,2021-05-29
tl,5317,2021-05-29
ja,5275,2021-05-29
de,4636,2021-05-29
nl,3856,2021-05-29
tr,3291,2021-05-29
pl,1421,2021-05-29
et,1205,2021-05-29
ta,1137,2021-05-29
ca,1123,2021-05-29
ru,957,2021-05-29
ar,780,2021-05-29
th,769,2021-05-29
ht,712,2021-05-29
sv,654,2021-05-29
el,641,2021-05-29
zh,631,2021-05-29
ro,600,2021-05-29
mr,596,2021-05-29
ko,512,2021-05-29
kn,499,2021-05-29
cs,442,2021-05-29
ml,403,2021-05-29
te,342,2021-05-29
bn,317,2021-05-29
fi,257,2021-05-29
da,231,2021-05-29
vi,231,2021-05-29
lv,230,2021-05-29
gu,225,2021-05-29
uk,194,2021-05-29
ur,193,2021-05-29
or,181,2021-05-29
no,140,2021-05-29
sl,127,2021-05-29
ne,119,2021-05-29
hu,105,2021-05-29
lt,88,2021-05-29
cy,76,2021-05-29
fa,73,2021-05-29
pa,72,2021-05-29
si,44,2021-05-29
eu,39,2021-05-29
bg,35,2021-05-29
is,20,2021-05-29
my,15,2021-05-29
iw,14,2021-05-29
ps,10,2021-05-29
km,7,2021-05-29
sr,7,2021-05-29
am,5,2021-05-29
ka,4,2021-05-29
ckb,3,2021-05-29
hy,3,2021-05-29
lo,3,2021-05-29
bo,2,2021-05-29
sd,2,2021-05-29
dv,1,2021-05-29
