lang,n,date
en,293560,2021-04-04
es,72344,2021-04-04
pt,45576,2021-04-04
fr,17524,2021-04-04
und,12103,2021-04-04
in,10266,2021-04-04
tl,9927,2021-04-04
de,9807,2021-04-04
it,9147,2021-04-04
tr,6050,2021-04-04
hi,4238,2021-04-04
ja,3369,2021-04-04
nl,2912,2021-04-04
ca,1912,2021-04-04
pl,1834,2021-04-04
mr,1197,2021-04-04
el,1156,2021-04-04
ru,987,2021-04-04
et,891,2021-04-04
ro,697,2021-04-04
sv,694,2021-04-04
cs,563,2021-04-04
ar,492,2021-04-04
zh,395,2021-04-04
ht,348,2021-04-04
gu,338,2021-04-04
ur,304,2021-04-04
th,287,2021-04-04
da,276,2021-04-04
ta,265,2021-04-04
lv,264,2021-04-04
fi,253,2021-04-04
uk,234,2021-04-04
sl,213,2021-04-04
bn,205,2021-04-04
kn,203,2021-04-04
no,191,2021-04-04
hu,151,2021-04-04
ml,150,2021-04-04
te,140,2021-04-04
or,120,2021-04-04
ko,118,2021-04-04
vi,78,2021-04-04
cy,75,2021-04-04
lt,67,2021-04-04
fa,54,2021-04-04
bg,42,2021-04-04
is,33,2021-04-04
pa,33,2021-04-04
sr,31,2021-04-04
iw,30,2021-04-04
eu,28,2021-04-04
ne,15,2021-04-04
si,11,2021-04-04
my,4,2021-04-04
ckb,3,2021-04-04
hy,3,2021-04-04
km,3,2021-04-04
ps,3,2021-04-04
bo,1,2021-04-04
ka,1,2021-04-04
lo,1,2021-04-04
