lang,n,date
en,372703,2021-07-14
es,70142,2021-07-14
in,52007,2021-07-14
pt,31761,2021-07-14
fr,29830,2021-07-14
und,14552,2021-07-14
it,10576,2021-07-14
de,6095,2021-07-14
nl,5070,2021-07-14
ja,4812,2021-07-14
tl,3692,2021-07-14
tr,3516,2021-07-14
pl,2715,2021-07-14
ca,2696,2021-07-14
ru,1941,2021-07-14
hi,1860,2021-07-14
el,1270,2021-07-14
th,1165,2021-07-14
et,646,2021-07-14
ar,631,2021-07-14
cs,575,2021-07-14
sv,526,2021-07-14
ro,477,2021-07-14
lv,447,2021-07-14
ta,447,2021-07-14
zh,396,2021-07-14
vi,343,2021-07-14
bn,334,2021-07-14
fi,333,2021-07-14
ht,295,2021-07-14
mr,264,2021-07-14
da,232,2021-07-14
uk,217,2021-07-14
sl,211,2021-07-14
ur,187,2021-07-14
ml,172,2021-07-14
kn,162,2021-07-14
ko,137,2021-07-14
cy,128,2021-07-14
gu,110,2021-07-14
my,109,2021-07-14
hu,105,2021-07-14
no,99,2021-07-14
te,97,2021-07-14
lt,72,2021-07-14
or,72,2021-07-14
eu,68,2021-07-14
ne,47,2021-07-14
is,44,2021-07-14
bg,41,2021-07-14
fa,36,2021-07-14
si,29,2021-07-14
iw,28,2021-07-14
pa,19,2021-07-14
hy,14,2021-07-14
km,9,2021-07-14
am,4,2021-07-14
bo,4,2021-07-14
ka,4,2021-07-14
sr,3,2021-07-14
ckb,2,2021-07-14
dv,2,2021-07-14
lo,2,2021-07-14
sd,2,2021-07-14
