lang,n,date
en,372510,2020-08-17
es,123358,2020-08-17
pt,29542,2020-08-17
fr,19597,2020-08-17
und,19106,2020-08-17
it,14612,2020-08-17
in,13088,2020-08-17
tr,12431,2020-08-17
tl,7082,2020-08-17
de,4600,2020-08-17
ca,4461,2020-08-17
ja,4228,2020-08-17
nl,2788,2020-08-17
hi,2500,2020-08-17
ru,1897,2020-08-17
pl,1252,2020-08-17
et,952,2020-08-17
el,933,2020-08-17
ro,929,2020-08-17
sv,841,2020-08-17
ar,658,2020-08-17
ta,571,2020-08-17
cs,570,2020-08-17
zh,308,2020-08-17
da,288,2020-08-17
th,282,2020-08-17
uk,282,2020-08-17
vi,279,2020-08-17
mr,278,2020-08-17
ml,260,2020-08-17
fi,257,2020-08-17
lt,247,2020-08-17
bn,198,2020-08-17
ht,181,2020-08-17
kn,177,2020-08-17
ko,174,2020-08-17
lv,174,2020-08-17
ur,172,2020-08-17
gu,154,2020-08-17
te,139,2020-08-17
no,132,2020-08-17
sl,122,2020-08-17
cy,120,2020-08-17
ne,98,2020-08-17
fa,92,2020-08-17
hu,92,2020-08-17
or,92,2020-08-17
eu,83,2020-08-17
bg,58,2020-08-17
pa,56,2020-08-17
iw,42,2020-08-17
is,39,2020-08-17
sr,19,2020-08-17
si,14,2020-08-17
hy,12,2020-08-17
am,7,2020-08-17
ckb,7,2020-08-17
my,7,2020-08-17
km,5,2020-08-17
ka,4,2020-08-17
ps,4,2020-08-17
lo,3,2020-08-17
bo,1,2020-08-17
dv,1,2020-08-17
