lang,n,date
en,552213,2020-10-21
es,92674,2020-10-21
pt,38570,2020-10-21
fr,24844,2020-10-21
it,23468,2020-10-21
und,20104,2020-10-21
in,16042,2020-10-21
de,10698,2020-10-21
nl,6597,2020-10-21
ca,5668,2020-10-21
tl,5621,2020-10-21
tr,5491,2020-10-21
pl,5353,2020-10-21
ja,3724,2020-10-21
cs,3643,2020-10-21
ru,3006,2020-10-21
el,2294,2020-10-21
hi,1885,2020-10-21
ro,974,2020-10-21
sv,667,2020-10-21
ar,654,2020-10-21
et,647,2020-10-21
lv,482,2020-10-21
sl,448,2020-10-21
da,394,2020-10-21
uk,364,2020-10-21
zh,326,2020-10-21
ta,311,2020-10-21
fi,274,2020-10-21
th,261,2020-10-21
ht,232,2020-10-21
lt,223,2020-10-21
cy,197,2020-10-21
mr,192,2020-10-21
ml,149,2020-10-21
ur,132,2020-10-21
bn,131,2020-10-21
gu,129,2020-10-21
bg,127,2020-10-21
no,125,2020-10-21
hu,123,2020-10-21
eu,112,2020-10-21
te,101,2020-10-21
vi,95,2020-10-21
ne,94,2020-10-21
fa,93,2020-10-21
kn,85,2020-10-21
ko,85,2020-10-21
iw,81,2020-10-21
is,67,2020-10-21
or,53,2020-10-21
sr,44,2020-10-21
si,26,2020-10-21
my,20,2020-10-21
pa,10,2020-10-21
hy,9,2020-10-21
ckb,6,2020-10-21
am,5,2020-10-21
km,5,2020-10-21
ka,3,2020-10-21
lo,3,2020-10-21
ps,3,2020-10-21
bo,1,2020-10-21
