lang,n,date
en,480368,2020-11-08
es,59382,2020-11-08
fr,25379,2020-11-08
it,19693,2020-11-08
pt,18854,2020-11-08
und,12207,2020-11-08
in,10646,2020-11-08
de,7645,2020-11-08
tr,5800,2020-11-08
tl,5289,2020-11-08
el,3516,2020-11-08
nl,3119,2020-11-08
ja,2787,2020-11-08
ca,2713,2020-11-08
pl,2526,2020-11-08
ru,1804,2020-11-08
hi,1206,2020-11-08
cs,792,2020-11-08
sv,722,2020-11-08
ro,674,2020-11-08
ar,611,2020-11-08
et,609,2020-11-08
da,356,2020-11-08
lv,278,2020-11-08
zh,277,2020-11-08
lt,255,2020-11-08
ht,254,2020-11-08
uk,249,2020-11-08
ta,232,2020-11-08
th,199,2020-11-08
fi,191,2020-11-08
sl,177,2020-11-08
no,150,2020-11-08
mr,129,2020-11-08
ml,126,2020-11-08
hu,123,2020-11-08
ur,123,2020-11-08
ko,104,2020-11-08
cy,98,2020-11-08
fa,94,2020-11-08
bg,92,2020-11-08
bn,91,2020-11-08
gu,71,2020-11-08
si,61,2020-11-08
te,59,2020-11-08
eu,56,2020-11-08
ne,52,2020-11-08
iw,50,2020-11-08
vi,50,2020-11-08
is,47,2020-11-08
kn,39,2020-11-08
or,31,2020-11-08
sr,10,2020-11-08
my,8,2020-11-08
pa,5,2020-11-08
am,4,2020-11-08
ka,3,2020-11-08
km,3,2020-11-08
hy,2,2020-11-08
lo,2,2020-11-08
ps,2,2020-11-08
ckb,1,2020-11-08
sd,1,2020-11-08
ug,1,2020-11-08
