lang,n,date
en,765158,2020-04-11
es,237862,2020-04-11
pt,70274,2020-04-11
und,65687,2020-04-11
fr,58888,2020-04-11
in,33668,2020-04-11
it,27851,2020-04-11
ja,23050,2020-04-11
tr,16645,2020-04-11
hi,12912,2020-04-11
ca,10948,2020-04-11
de,10767,2020-04-11
tl,9522,2020-04-11
nl,6681,2020-04-11
ru,4148,2020-04-11
ar,3985,2020-04-11
th,2305,2020-04-11
ro,2304,2020-04-11
ta,2092,2020-04-11
ur,1556,2020-04-11
el,1433,2020-04-11
pl,1412,2020-04-11
et,1340,2020-04-11
mr,1236,2020-04-11
zh,1122,2020-04-11
sv,1069,2020-04-11
uk,921,2020-04-11
lt,918,2020-04-11
cs,810,2020-04-11
da,717,2020-04-11
ml,644,2020-04-11
fa,642,2020-04-11
fi,641,2020-04-11
ht,619,2020-04-11
vi,606,2020-04-11
te,585,2020-04-11
bn,570,2020-04-11
kn,541,2020-04-11
gu,510,2020-04-11
lv,324,2020-04-11
ko,294,2020-04-11
sl,285,2020-04-11
no,241,2020-04-11
ne,233,2020-04-11
or,228,2020-04-11
iw,217,2020-04-11
eu,204,2020-04-11
cy,184,2020-04-11
pa,158,2020-04-11
bg,122,2020-04-11
hu,110,2020-04-11
si,83,2020-04-11
is,82,2020-04-11
ps,80,2020-04-11
sr,58,2020-04-11
my,38,2020-04-11
am,21,2020-04-11
hy,21,2020-04-11
ka,13,2020-04-11
km,12,2020-04-11
ckb,11,2020-04-11
lo,10,2020-04-11
dv,8,2020-04-11
sd,4,2020-04-11
bo,1,2020-04-11
