lang,n,date
en,313809,2021-08-15
es,41622,2021-08-15
pt,19187,2021-08-15
in,19147,2021-08-15
fr,17136,2021-08-15
und,12400,2021-08-15
tl,8143,2021-08-15
it,7383,2021-08-15
ja,4785,2021-08-15
de,4553,2021-08-15
tr,4503,2021-08-15
nl,2997,2021-08-15
pl,1037,2021-08-15
ca,919,2021-08-15
ru,806,2021-08-15
th,786,2021-08-15
hi,734,2021-08-15
el,668,2021-08-15
ar,534,2021-08-15
sv,468,2021-08-15
et,448,2021-08-15
cs,411,2021-08-15
zh,376,2021-08-15
ro,360,2021-08-15
fi,295,2021-08-15
vi,226,2021-08-15
fa,210,2021-08-15
ta,191,2021-08-15
sl,174,2021-08-15
da,156,2021-08-15
ht,150,2021-08-15
lv,150,2021-08-15
ko,149,2021-08-15
mr,142,2021-08-15
uk,120,2021-08-15
no,109,2021-08-15
hu,105,2021-08-15
iw,96,2021-08-15
ml,87,2021-08-15
ur,67,2021-08-15
bn,59,2021-08-15
si,50,2021-08-15
gu,47,2021-08-15
is,43,2021-08-15
bg,42,2021-08-15
cy,42,2021-08-15
or,42,2021-08-15
kn,40,2021-08-15
te,34,2021-08-15
lt,33,2021-08-15
ne,30,2021-08-15
eu,18,2021-08-15
sr,16,2021-08-15
my,11,2021-08-15
pa,10,2021-08-15
lo,5,2021-08-15
am,3,2021-08-15
km,3,2021-08-15
ckb,1,2021-08-15
dv,1,2021-08-15
ka,1,2021-08-15
