lang,n,date
en,470955,2020-10-24
es,72043,2020-10-24
it,33492,2020-10-24
fr,25410,2020-10-24
in,20059,2020-10-24
und,19267,2020-10-24
pt,18801,2020-10-24
tr,10509,2020-10-24
de,9616,2020-10-24
nl,6181,2020-10-24
tl,5801,2020-10-24
ca,4920,2020-10-24
pl,3952,2020-10-24
ja,3056,2020-10-24
ru,2016,2020-10-24
hi,1893,2020-10-24
el,1252,2020-10-24
cs,1174,2020-10-24
ro,873,2020-10-24
et,640,2020-10-24
ar,610,2020-10-24
sv,479,2020-10-24
da,473,2020-10-24
ta,429,2020-10-24
sl,389,2020-10-24
lv,342,2020-10-24
uk,288,2020-10-24
mr,277,2020-10-24
ht,264,2020-10-24
th,238,2020-10-24
zh,225,2020-10-24
fi,208,2020-10-24
lt,172,2020-10-24
ml,167,2020-10-24
no,139,2020-10-24
cy,120,2020-10-24
ur,117,2020-10-24
te,114,2020-10-24
bn,113,2020-10-24
hu,108,2020-10-24
gu,107,2020-10-24
kn,96,2020-10-24
bg,92,2020-10-24
fa,84,2020-10-24
ko,82,2020-10-24
is,80,2020-10-24
vi,77,2020-10-24
ne,73,2020-10-24
si,68,2020-10-24
or,64,2020-10-24
eu,59,2020-10-24
iw,48,2020-10-24
my,20,2020-10-24
sr,19,2020-10-24
hy,12,2020-10-24
pa,12,2020-10-24
ka,5,2020-10-24
am,2,2020-10-24
ps,2,2020-10-24
bo,1,2020-10-24
ckb,1,2020-10-24
km,1,2020-10-24
lo,1,2020-10-24
