lang,n,date
en,553425,2020-07-17
es,140514,2020-07-17
pt,42824,2020-07-17
und,31102,2020-07-17
fr,20357,2020-07-17
in,15810,2020-07-17
it,8930,2020-07-17
tl,7341,2020-07-17
ja,6397,2020-07-17
ca,5920,2020-07-17
hi,4327,2020-07-17
de,4020,2020-07-17
tr,3315,2020-07-17
nl,2790,2020-07-17
ru,2467,2020-07-17
ar,1149,2020-07-17
ro,1126,2020-07-17
pl,799,2020-07-17
et,797,2020-07-17
ta,773,2020-07-17
el,617,2020-07-17
th,607,2020-07-17
sv,509,2020-07-17
mr,461,2020-07-17
kn,427,2020-07-17
lt,415,2020-07-17
cs,397,2020-07-17
ml,389,2020-07-17
zh,352,2020-07-17
ur,344,2020-07-17
te,291,2020-07-17
gu,288,2020-07-17
lv,274,2020-07-17
uk,264,2020-07-17
fi,227,2020-07-17
bn,226,2020-07-17
da,220,2020-07-17
ht,214,2020-07-17
fa,196,2020-07-17
cy,136,2020-07-17
sl,132,2020-07-17
vi,122,2020-07-17
or,118,2020-07-17
eu,113,2020-07-17
no,109,2020-07-17
iw,100,2020-07-17
hu,99,2020-07-17
ko,85,2020-07-17
bg,64,2020-07-17
si,59,2020-07-17
ne,50,2020-07-17
pa,47,2020-07-17
sr,30,2020-07-17
is,23,2020-07-17
km,13,2020-07-17
my,13,2020-07-17
hy,12,2020-07-17
ckb,11,2020-07-17
am,9,2020-07-17
ps,8,2020-07-17
sd,5,2020-07-17
lo,3,2020-07-17
bo,1,2020-07-17
dv,1,2020-07-17
ka,1,2020-07-17
ug,1,2020-07-17
