lang,n,date
en,291821,2021-11-28
es,38257,2021-11-28
fr,17951,2021-11-28
de,17798,2021-11-28
und,13794,2021-11-28
pt,13713,2021-11-28
it,9421,2021-11-28
in,7595,2021-11-28
nl,7240,2021-11-28
ja,3594,2021-11-28
tr,3302,2021-11-28
pl,3107,2021-11-28
tl,2716,2021-11-28
ca,1791,2021-11-28
hi,1684,2021-11-28
cs,1664,2021-11-28
ru,1498,2021-11-28
el,1258,2021-11-28
ar,776,2021-11-28
sv,671,2021-11-28
et,536,2021-11-28
ro,475,2021-11-28
fi,414,2021-11-28
da,403,2021-11-28
th,376,2021-11-28
zh,310,2021-11-28
ta,277,2021-11-28
lv,236,2021-11-28
mr,215,2021-11-28
ht,203,2021-11-28
vi,200,2021-11-28
uk,183,2021-11-28
no,169,2021-11-28
ml,154,2021-11-28
sl,143,2021-11-28
kn,132,2021-11-28
bn,117,2021-11-28
ur,113,2021-11-28
gu,106,2021-11-28
hu,102,2021-11-28
cy,92,2021-11-28
te,90,2021-11-28
ko,78,2021-11-28
bg,71,2021-11-28
fa,65,2021-11-28
or,63,2021-11-28
iw,57,2021-11-28
lt,54,2021-11-28
is,41,2021-11-28
eu,38,2021-11-28
ne,33,2021-11-28
pa,26,2021-11-28
si,20,2021-11-28
sr,19,2021-11-28
am,6,2021-11-28
hy,6,2021-11-28
my,4,2021-11-28
ckb,2,2021-11-28
ps,2,2021-11-28
dv,1,2021-11-28
ka,1,2021-11-28
km,1,2021-11-28
sd,1,2021-11-28
