lang,n,date
en,546411,2020-05-03
es,162890,2020-05-03
pt,51887,2020-05-03
und,44527,2020-05-03
fr,38114,2020-05-03
in,24162,2020-05-03
it,21438,2020-05-03
ja,10637,2020-05-03
tr,9248,2020-05-03
de,9147,2020-05-03
hi,8992,2020-05-03
tl,7707,2020-05-03
ca,7098,2020-05-03
nl,3664,2020-05-03
ru,3469,2020-05-03
ar,3035,2020-05-03
ta,1533,2020-05-03
ro,1375,2020-05-03
pl,1085,2020-05-03
el,1083,2020-05-03
et,1060,2020-05-03
th,1041,2020-05-03
sv,787,2020-05-03
zh,673,2020-05-03
mr,605,2020-05-03
ur,584,2020-05-03
cs,531,2020-05-03
lt,489,2020-05-03
da,481,2020-05-03
uk,424,2020-05-03
fi,418,2020-05-03
gu,406,2020-05-03
vi,404,2020-05-03
bn,378,2020-05-03
ml,371,2020-05-03
kn,341,2020-05-03
te,331,2020-05-03
ht,330,2020-05-03
fa,285,2020-05-03
lv,256,2020-05-03
sl,240,2020-05-03
no,191,2020-05-03
ne,184,2020-05-03
cy,181,2020-05-03
ko,170,2020-05-03
or,164,2020-05-03
eu,147,2020-05-03
pa,135,2020-05-03
bg,122,2020-05-03
iw,118,2020-05-03
hu,96,2020-05-03
si,44,2020-05-03
is,33,2020-05-03
ps,32,2020-05-03
my,23,2020-05-03
sr,23,2020-05-03
am,16,2020-05-03
hy,10,2020-05-03
ka,10,2020-05-03
ckb,8,2020-05-03
dv,6,2020-05-03
bo,2,2020-05-03
sd,2,2020-05-03
km,1,2020-05-03
