lang,n,date
en,570341,2020-12-14
es,90371,2020-12-14
pt,38322,2020-12-14
nl,31335,2020-12-14
fr,22263,2020-12-14
de,22153,2020-12-14
und,21844,2020-12-14
it,16880,2020-12-14
in,15551,2020-12-14
tr,9523,2020-12-14
ja,5297,2020-12-14
tl,5191,2020-12-14
ca,3348,2020-12-14
pl,2771,2020-12-14
ru,2543,2020-12-14
el,2219,2020-12-14
hi,1940,2020-12-14
sv,1389,2020-12-14
cs,1008,2020-12-14
ro,948,2020-12-14
et,843,2020-12-14
ar,731,2020-12-14
lv,643,2020-12-14
th,546,2020-12-14
uk,452,2020-12-14
da,447,2020-12-14
zh,399,2020-12-14
sl,379,2020-12-14
ht,322,2020-12-14
ur,313,2020-12-14
ta,292,2020-12-14
fi,288,2020-12-14
no,189,2020-12-14
cy,178,2020-12-14
ko,161,2020-12-14
mr,154,2020-12-14
lt,147,2020-12-14
hu,132,2020-12-14
gu,125,2020-12-14
te,123,2020-12-14
fa,116,2020-12-14
bn,114,2020-12-14
bg,112,2020-12-14
vi,107,2020-12-14
ml,105,2020-12-14
eu,97,2020-12-14
kn,93,2020-12-14
iw,71,2020-12-14
is,56,2020-12-14
or,55,2020-12-14
si,49,2020-12-14
ne,37,2020-12-14
sr,26,2020-12-14
my,22,2020-12-14
pa,14,2020-12-14
hy,12,2020-12-14
ka,9,2020-12-14
km,6,2020-12-14
ps,5,2020-12-14
lo,4,2020-12-14
am,3,2020-12-14
bo,3,2020-12-14
dv,2,2020-12-14
ckb,1,2020-12-14
sd,1,2020-12-14
