lang,n,date
en,734874,2020-05-01
es,195702,2020-05-01
pt,64312,2020-05-01
und,48464,2020-05-01
fr,45322,2020-05-01
in,31581,2020-05-01
it,22819,2020-05-01
ja,14600,2020-05-01
de,9438,2020-05-01
tl,9357,2020-05-01
hi,9185,2020-05-01
tr,9148,2020-05-01
ca,8110,2020-05-01
nl,5715,2020-05-01
ru,3642,2020-05-01
ar,2739,2020-05-01
ro,1716,2020-05-01
ta,1569,2020-05-01
pl,1517,2020-05-01
th,1418,2020-05-01
et,1215,2020-05-01
el,1202,2020-05-01
sv,966,2020-05-01
mr,912,2020-05-01
ur,887,2020-05-01
da,733,2020-05-01
zh,702,2020-05-01
cs,666,2020-05-01
fi,602,2020-05-01
lt,581,2020-05-01
te,530,2020-05-01
gu,483,2020-05-01
kn,475,2020-05-01
ht,435,2020-05-01
uk,430,2020-05-01
ml,418,2020-05-01
bn,407,2020-05-01
sl,313,2020-05-01
vi,309,2020-05-01
cy,280,2020-05-01
fa,256,2020-05-01
lv,237,2020-05-01
no,226,2020-05-01
or,217,2020-05-01
ko,215,2020-05-01
eu,186,2020-05-01
pa,158,2020-05-01
ne,145,2020-05-01
hu,117,2020-05-01
bg,105,2020-05-01
iw,101,2020-05-01
si,79,2020-05-01
sr,45,2020-05-01
is,41,2020-05-01
ps,31,2020-05-01
my,29,2020-05-01
hy,26,2020-05-01
am,20,2020-05-01
ka,19,2020-05-01
km,10,2020-05-01
ckb,9,2020-05-01
lo,8,2020-05-01
bo,5,2020-05-01
sd,5,2020-05-01
dv,2,2020-05-01
