lang,n,date
en,321125,2021-09-21
es,46146,2021-09-21
pt,22939,2021-09-21
fr,12081,2021-09-21
und,11790,2021-09-21
in,11761,2021-09-21
it,8071,2021-09-21
de,5480,2021-09-21
tl,4328,2021-09-21
ja,4044,2021-09-21
tr,3630,2021-09-21
nl,2774,2021-09-21
pl,1708,2021-09-21
ru,1271,2021-09-21
ca,1265,2021-09-21
hi,1083,2021-09-21
el,887,2021-09-21
ro,702,2021-09-21
sv,675,2021-09-21
th,519,2021-09-21
lv,454,2021-09-21
cs,428,2021-09-21
zh,377,2021-09-21
et,360,2021-09-21
ar,353,2021-09-21
uk,307,2021-09-21
fi,265,2021-09-21
sl,244,2021-09-21
ta,243,2021-09-21
vi,225,2021-09-21
da,188,2021-09-21
gu,126,2021-09-21
ht,117,2021-09-21
ml,111,2021-09-21
hu,108,2021-09-21
no,102,2021-09-21
ur,89,2021-09-21
mr,83,2021-09-21
bn,78,2021-09-21
te,71,2021-09-21
kn,70,2021-09-21
ko,69,2021-09-21
cy,65,2021-09-21
iw,60,2021-09-21
bg,59,2021-09-21
fa,50,2021-09-21
si,50,2021-09-21
eu,49,2021-09-21
lt,46,2021-09-21
is,45,2021-09-21
or,32,2021-09-21
my,21,2021-09-21
ne,17,2021-09-21
sr,14,2021-09-21
pa,13,2021-09-21
lo,8,2021-09-21
km,5,2021-09-21
ka,4,2021-09-21
ps,3,2021-09-21
am,1,2021-09-21
bo,1,2021-09-21
ckb,1,2021-09-21
dv,1,2021-09-21
hy,1,2021-09-21
