lang,n,date
en,683675,2020-03-09
es,201093,2020-03-09
it,63589,2020-03-09
fr,52551,2020-03-09
und,41442,2020-03-09
pt,28394,2020-03-09
de,17337,2020-03-09
tl,16674,2020-03-09
ja,11278,2020-03-09
ca,10251,2020-03-09
in,8458,2020-03-09
nl,8146,2020-03-09
tr,5073,2020-03-09
ro,3033,2020-03-09
lt,2539,2020-03-09
hi,2149,2020-03-09
ar,2120,2020-03-09
th,1891,2020-03-09
pl,1568,2020-03-09
el,1271,2020-03-09
da,1237,2020-03-09
et,1016,2020-03-09
fa,1009,2020-03-09
fi,989,2020-03-09
ru,954,2020-03-09
zh,938,2020-03-09
sv,916,2020-03-09
cs,747,2020-03-09
ta,733,2020-03-09
vi,525,2020-03-09
ht,423,2020-03-09
ml,416,2020-03-09
lv,389,2020-03-09
sl,380,2020-03-09
ko,377,2020-03-09
no,325,2020-03-09
ur,233,2020-03-09
mr,208,2020-03-09
kn,202,2020-03-09
bn,169,2020-03-09
gu,141,2020-03-09
eu,138,2020-03-09
cy,135,2020-03-09
iw,132,2020-03-09
te,100,2020-03-09
uk,97,2020-03-09
is,90,2020-03-09
bg,79,2020-03-09
hu,74,2020-03-09
or,74,2020-03-09
ne,60,2020-03-09
sr,57,2020-03-09
pa,42,2020-03-09
am,20,2020-03-09
ckb,20,2020-03-09
si,20,2020-03-09
hy,14,2020-03-09
my,13,2020-03-09
km,12,2020-03-09
dv,9,2020-03-09
lo,6,2020-03-09
ps,6,2020-03-09
ka,3,2020-03-09
sd,1,2020-03-09
