lang,n,date
en,422188,2021-01-31
es,80517,2021-01-31
pt,25613,2021-01-31
fr,22790,2021-01-31
in,18044,2021-01-31
und,14967,2021-01-31
it,10140,2021-01-31
de,10078,2021-01-31
nl,5485,2021-01-31
tr,4531,2021-01-31
tl,4030,2021-01-31
ja,4029,2021-01-31
ca,2674,2021-01-31
pl,1493,2021-01-31
el,1310,2021-01-31
ru,1136,2021-01-31
hi,1117,2021-01-31
cs,923,2021-01-31
ro,797,2021-01-31
ar,701,2021-01-31
sv,687,2021-01-31
et,677,2021-01-31
th,481,2021-01-31
da,375,2021-01-31
zh,347,2021-01-31
ht,312,2021-01-31
fi,307,2021-01-31
lv,250,2021-01-31
sl,247,2021-01-31
vi,216,2021-01-31
uk,204,2021-01-31
ta,202,2021-01-31
no,166,2021-01-31
ur,136,2021-01-31
hu,114,2021-01-31
ko,112,2021-01-31
fa,105,2021-01-31
lt,102,2021-01-31
ml,102,2021-01-31
cy,94,2021-01-31
mr,83,2021-01-31
gu,70,2021-01-31
iw,66,2021-01-31
bg,58,2021-01-31
eu,55,2021-01-31
bn,54,2021-01-31
kn,47,2021-01-31
te,47,2021-01-31
is,38,2021-01-31
si,27,2021-01-31
or,25,2021-01-31
ne,23,2021-01-31
sr,13,2021-01-31
my,7,2021-01-31
am,4,2021-01-31
ckb,4,2021-01-31
pa,4,2021-01-31
ka,2,2021-01-31
dv,1,2021-01-31
lo,1,2021-01-31
ps,1,2021-01-31
sd,1,2021-01-31
