lang,n,date
en,936798,2020-04-17
es,275788,2020-04-17
pt,76330,2020-04-17
fr,73513,2020-04-17
und,68295,2020-04-17
in,45813,2020-04-17
it,34445,2020-04-17
ja,17920,2020-04-17
de,14855,2020-04-17
tr,13483,2020-04-17
ca,12491,2020-04-17
hi,12319,2020-04-17
tl,10697,2020-04-17
nl,7182,2020-04-17
ru,5389,2020-04-17
ar,4250,2020-04-17
pl,2672,2020-04-17
th,2606,2020-04-17
ro,2412,2020-04-17
ur,1873,2020-04-17
ta,1754,2020-04-17
et,1663,2020-04-17
sv,1647,2020-04-17
el,1450,2020-04-17
zh,1184,2020-04-17
mr,1119,2020-04-17
cs,957,2020-04-17
da,937,2020-04-17
lt,921,2020-04-17
uk,898,2020-04-17
fi,844,2020-04-17
lv,635,2020-04-17
vi,626,2020-04-17
te,616,2020-04-17
bn,570,2020-04-17
gu,570,2020-04-17
ht,570,2020-04-17
kn,566,2020-04-17
ml,530,2020-04-17
fa,517,2020-04-17
no,396,2020-04-17
sl,352,2020-04-17
ne,339,2020-04-17
cy,337,2020-04-17
ko,312,2020-04-17
eu,265,2020-04-17
or,204,2020-04-17
iw,160,2020-04-17
hu,147,2020-04-17
pa,145,2020-04-17
bg,136,2020-04-17
si,106,2020-04-17
is,83,2020-04-17
sr,60,2020-04-17
ps,49,2020-04-17
am,36,2020-04-17
hy,34,2020-04-17
ckb,32,2020-04-17
sd,29,2020-04-17
my,25,2020-04-17
ka,21,2020-04-17
dv,18,2020-04-17
km,12,2020-04-17
lo,9,2020-04-17
bo,4,2020-04-17
