lang,n,date
en,560657,2020-11-06
es,84517,2020-11-06
fr,30220,2020-11-06
pt,23113,2020-11-06
it,22771,2020-11-06
und,15247,2020-11-06
in,14174,2020-11-06
de,8828,2020-11-06
tr,7567,2020-11-06
el,6678,2020-11-06
tl,5285,2020-11-06
ca,4309,2020-11-06
pl,4155,2020-11-06
nl,3696,2020-11-06
ja,3258,2020-11-06
ru,2963,2020-11-06
hi,1545,2020-11-06
sv,1070,2020-11-06
cs,1019,2020-11-06
ro,1004,2020-11-06
ar,890,2020-11-06
et,721,2020-11-06
da,603,2020-11-06
lv,517,2020-11-06
uk,427,2020-11-06
no,333,2020-11-06
ta,304,2020-11-06
zh,270,2020-11-06
th,264,2020-11-06
ht,260,2020-11-06
fi,242,2020-11-06
sl,215,2020-11-06
lt,188,2020-11-06
cy,181,2020-11-06
ur,167,2020-11-06
hu,163,2020-11-06
mr,160,2020-11-06
bg,137,2020-11-06
ml,125,2020-11-06
eu,121,2020-11-06
ko,106,2020-11-06
bn,103,2020-11-06
gu,99,2020-11-06
kn,89,2020-11-06
te,83,2020-11-06
vi,80,2020-11-06
ne,79,2020-11-06
fa,66,2020-11-06
is,60,2020-11-06
si,52,2020-11-06
or,46,2020-11-06
iw,34,2020-11-06
sr,17,2020-11-06
pa,16,2020-11-06
my,15,2020-11-06
ka,7,2020-11-06
ckb,6,2020-11-06
km,3,2020-11-06
hy,2,2020-11-06
lo,2,2020-11-06
dv,1,2020-11-06
ps,1,2020-11-06
