lang,n,date
en,313310,2020-08-23
es,89645,2020-08-23
pt,18813,2020-08-23
in,17281,2020-08-23
und,16455,2020-08-23
fr,16348,2020-08-23
it,11780,2020-08-23
tr,5827,2020-08-23
tl,5084,2020-08-23
ca,4153,2020-08-23
ja,3879,2020-08-23
de,3868,2020-08-23
nl,2345,2020-08-23
hi,2286,2020-08-23
ru,1211,2020-08-23
pl,1082,2020-08-23
et,854,2020-08-23
ro,783,2020-08-23
el,706,2020-08-23
ar,650,2020-08-23
sv,472,2020-08-23
ta,425,2020-08-23
cs,278,2020-08-23
lt,255,2020-08-23
zh,227,2020-08-23
uk,218,2020-08-23
mr,217,2020-08-23
ml,213,2020-08-23
th,210,2020-08-23
vi,198,2020-08-23
da,193,2020-08-23
fi,191,2020-08-23
sl,182,2020-08-23
ht,181,2020-08-23
ko,172,2020-08-23
kn,148,2020-08-23
bn,139,2020-08-23
lv,130,2020-08-23
gu,123,2020-08-23
ne,121,2020-08-23
ur,111,2020-08-23
te,109,2020-08-23
no,89,2020-08-23
hu,85,2020-08-23
cy,75,2020-08-23
or,55,2020-08-23
fa,53,2020-08-23
eu,48,2020-08-23
bg,44,2020-08-23
is,29,2020-08-23
iw,29,2020-08-23
pa,28,2020-08-23
my,18,2020-08-23
si,17,2020-08-23
hy,13,2020-08-23
sr,10,2020-08-23
am,5,2020-08-23
ps,3,2020-08-23
dv,2,2020-08-23
ckb,1,2020-08-23
sd,1,2020-08-23
