lang,n,date
en,510931,2021-08-05
es,67047,2021-08-05
in,28876,2021-08-05
fr,26649,2021-08-05
pt,22875,2021-08-05
und,20849,2021-08-05
it,9544,2021-08-05
tl,8990,2021-08-05
ja,7099,2021-08-05
de,6200,2021-08-05
nl,3902,2021-08-05
tr,3833,2021-08-05
ca,2014,2021-08-05
ru,1676,2021-08-05
pl,1575,2021-08-05
hi,1402,2021-08-05
th,1089,2021-08-05
el,889,2021-08-05
et,705,2021-08-05
zh,667,2021-08-05
sv,641,2021-08-05
ar,610,2021-08-05
ro,605,2021-08-05
cs,513,2021-08-05
fi,503,2021-08-05
vi,370,2021-08-05
ta,360,2021-08-05
lv,309,2021-08-05
da,293,2021-08-05
ml,285,2021-08-05
uk,277,2021-08-05
ht,264,2021-08-05
bn,232,2021-08-05
mr,187,2021-08-05
ur,185,2021-08-05
no,159,2021-08-05
sl,139,2021-08-05
cy,108,2021-08-05
ko,104,2021-08-05
hu,99,2021-08-05
iw,99,2021-08-05
kn,98,2021-08-05
gu,94,2021-08-05
is,94,2021-08-05
ne,73,2021-08-05
te,70,2021-08-05
lt,65,2021-08-05
fa,64,2021-08-05
bg,58,2021-08-05
or,55,2021-08-05
eu,46,2021-08-05
si,40,2021-08-05
my,26,2021-08-05
pa,18,2021-08-05
sr,10,2021-08-05
hy,8,2021-08-05
am,7,2021-08-05
lo,6,2021-08-05
km,5,2021-08-05
ckb,3,2021-08-05
ka,3,2021-08-05
sd,3,2021-08-05
bo,2,2021-08-05
dv,1,2021-08-05
ps,1,2021-08-05
