lang,n,date
en,569439,2020-12-04
es,77415,2020-12-04
pt,36359,2020-12-04
fr,21773,2020-12-04
in,21615,2020-12-04
und,21034,2020-12-04
it,16346,2020-12-04
tr,11843,2020-12-04
de,9523,2020-12-04
tl,4943,2020-12-04
ja,4421,2020-12-04
nl,3729,2020-12-04
ca,3127,2020-12-04
ru,3003,2020-12-04
pl,2552,2020-12-04
el,2300,2020-12-04
hi,1866,2020-12-04
sv,1193,2020-12-04
et,1004,2020-12-04
ro,941,2020-12-04
cs,728,2020-12-04
lv,636,2020-12-04
ar,445,2020-12-04
da,441,2020-12-04
th,423,2020-12-04
uk,404,2020-12-04
ur,378,2020-12-04
sl,347,2020-12-04
zh,342,2020-12-04
ht,331,2020-12-04
fi,294,2020-12-04
lt,250,2020-12-04
ta,249,2020-12-04
no,201,2020-12-04
bg,178,2020-12-04
gu,165,2020-12-04
cy,163,2020-12-04
vi,156,2020-12-04
mr,144,2020-12-04
ko,137,2020-12-04
bn,128,2020-12-04
hu,114,2020-12-04
ml,113,2020-12-04
kn,96,2020-12-04
eu,82,2020-12-04
fa,78,2020-12-04
is,65,2020-12-04
or,62,2020-12-04
iw,47,2020-12-04
si,47,2020-12-04
te,47,2020-12-04
sr,27,2020-12-04
ne,26,2020-12-04
my,24,2020-12-04
pa,11,2020-12-04
hy,9,2020-12-04
ka,6,2020-12-04
km,6,2020-12-04
ckb,5,2020-12-04
am,2,2020-12-04
bo,1,2020-12-04
dv,1,2020-12-04
ps,1,2020-12-04
sd,1,2020-12-04
