lang,n,date
en,444232,2021-07-27
es,78061,2021-07-27
in,34088,2021-07-27
fr,28618,2021-07-27
pt,19152,2021-07-27
und,18492,2021-07-27
it,11859,2021-07-27
tr,7060,2021-07-27
de,6729,2021-07-27
ja,6667,2021-07-27
tl,4206,2021-07-27
nl,3833,2021-07-27
pl,3095,2021-07-27
ca,2381,2021-07-27
hi,1648,2021-07-27
ar,1635,2021-07-27
ru,1632,2021-07-27
th,1490,2021-07-27
el,1063,2021-07-27
cs,768,2021-07-27
et,617,2021-07-27
sv,594,2021-07-27
zh,490,2021-07-27
ro,472,2021-07-27
fi,400,2021-07-27
ta,365,2021-07-27
vi,332,2021-07-27
lv,303,2021-07-27
sl,288,2021-07-27
ml,278,2021-07-27
ht,273,2021-07-27
bn,262,2021-07-27
uk,234,2021-07-27
da,215,2021-07-27
mr,189,2021-07-27
ur,187,2021-07-27
no,167,2021-07-27
is,135,2021-07-27
ko,119,2021-07-27
hu,111,2021-07-27
kn,107,2021-07-27
fa,104,2021-07-27
gu,97,2021-07-27
te,94,2021-07-27
cy,90,2021-07-27
iw,81,2021-07-27
or,75,2021-07-27
bg,62,2021-07-27
lt,61,2021-07-27
eu,55,2021-07-27
my,42,2021-07-27
ne,37,2021-07-27
si,30,2021-07-27
pa,15,2021-07-27
sr,9,2021-07-27
hy,8,2021-07-27
km,7,2021-07-27
ka,6,2021-07-27
lo,6,2021-07-27
ckb,3,2021-07-27
am,2,2021-07-27
ps,1,2021-07-27
sd,1,2021-07-27
