lang,n,date
en,1004452,2020-04-09
es,275628,2020-04-09
pt,77382,2020-04-09
fr,71931,2020-04-09
und,70566,2020-04-09
in,40888,2020-04-09
it,35064,2020-04-09
ja,18674,2020-04-09
de,14409,2020-04-09
ca,13899,2020-04-09
tr,13839,2020-04-09
hi,11295,2020-04-09
tl,10682,2020-04-09
nl,7608,2020-04-09
ru,4879,2020-04-09
ar,4483,2020-04-09
ro,2730,2020-04-09
th,2682,2020-04-09
pl,2341,2020-04-09
ta,1836,2020-04-09
el,1813,2020-04-09
et,1543,2020-04-09
sv,1342,2020-04-09
ur,1245,2020-04-09
zh,1226,2020-04-09
mr,1173,2020-04-09
lt,1021,2020-04-09
cs,960,2020-04-09
uk,821,2020-04-09
da,795,2020-04-09
fi,696,2020-04-09
ht,676,2020-04-09
vi,631,2020-04-09
ml,629,2020-04-09
kn,618,2020-04-09
te,607,2020-04-09
fa,600,2020-04-09
lv,562,2020-04-09
gu,521,2020-04-09
bn,520,2020-04-09
ko,406,2020-04-09
sl,354,2020-04-09
cy,332,2020-04-09
no,323,2020-04-09
ne,281,2020-04-09
or,239,2020-04-09
eu,205,2020-04-09
pa,199,2020-04-09
iw,182,2020-04-09
bg,175,2020-04-09
hu,151,2020-04-09
sr,97,2020-04-09
is,77,2020-04-09
si,73,2020-04-09
am,44,2020-04-09
my,44,2020-04-09
ps,44,2020-04-09
hy,40,2020-04-09
ckb,35,2020-04-09
ka,20,2020-04-09
lo,15,2020-04-09
km,14,2020-04-09
sd,12,2020-04-09
dv,10,2020-04-09
bo,7,2020-04-09
ug,1,2020-04-09
