lang,n,date
en,252956,2020-09-20
es,68558,2020-09-20
pt,15380,2020-09-20
in,15337,2020-09-20
fr,14752,2020-09-20
und,12213,2020-09-20
tl,6999,2020-09-20
it,6319,2020-09-20
tr,5848,2020-09-20
de,3071,2020-09-20
ja,2534,2020-09-20
ca,2410,2020-09-20
nl,2135,2020-09-20
hi,1584,2020-09-20
ru,1325,2020-09-20
pl,875,2020-09-20
cs,794,2020-09-20
ar,567,2020-09-20
ro,536,2020-09-20
el,521,2020-09-20
et,479,2020-09-20
sv,364,2020-09-20
da,255,2020-09-20
ta,248,2020-09-20
mr,211,2020-09-20
ml,197,2020-09-20
lt,192,2020-09-20
uk,186,2020-09-20
zh,180,2020-09-20
th,167,2020-09-20
fi,147,2020-09-20
kn,142,2020-09-20
gu,135,2020-09-20
lv,125,2020-09-20
sl,124,2020-09-20
bn,120,2020-09-20
no,110,2020-09-20
iw,106,2020-09-20
hu,100,2020-09-20
te,84,2020-09-20
ht,83,2020-09-20
ko,81,2020-09-20
ur,78,2020-09-20
cy,77,2020-09-20
fa,69,2020-09-20
or,69,2020-09-20
vi,66,2020-09-20
bg,56,2020-09-20
eu,56,2020-09-20
is,50,2020-09-20
ne,47,2020-09-20
pa,16,2020-09-20
my,12,2020-09-20
hy,8,2020-09-20
si,5,2020-09-20
sr,5,2020-09-20
ckb,3,2020-09-20
am,2,2020-09-20
ps,2,2020-09-20
dv,1,2020-09-20
