lang,n,date
en,546334,2022-01-06
es,142322,2022-01-06
pt,71999,2022-01-06
fr,52412,2022-01-06
it,19075,2022-01-06
und,18519,2022-01-06
tr,10650,2022-01-06
in,9547,2022-01-06
de,9244,2022-01-06
tl,8825,2022-01-06
nl,7263,2022-01-06
ja,5026,2022-01-06
hi,4832,2022-01-06
pl,2882,2022-01-06
ca,2141,2022-01-06
sv,1577,2022-01-06
el,1319,2022-01-06
et,1124,2022-01-06
cs,1069,2022-01-06
ru,994,2022-01-06
ta,838,2022-01-06
th,680,2022-01-06
ro,668,2022-01-06
ar,592,2022-01-06
bn,572,2022-01-06
mr,534,2022-01-06
fi,520,2022-01-06
da,509,2022-01-06
ht,459,2022-01-06
zh,434,2022-01-06
no,397,2022-01-06
lv,379,2022-01-06
gu,320,2022-01-06
ur,230,2022-01-06
kn,228,2022-01-06
uk,228,2022-01-06
te,217,2022-01-06
sl,215,2022-01-06
ml,199,2022-01-06
is,192,2022-01-06
ko,182,2022-01-06
vi,166,2022-01-06
cy,164,2022-01-06
or,124,2022-01-06
hu,119,2022-01-06
iw,78,2022-01-06
eu,76,2022-01-06
lt,73,2022-01-06
pa,57,2022-01-06
bg,54,2022-01-06
fa,45,2022-01-06
ne,32,2022-01-06
si,24,2022-01-06
sr,18,2022-01-06
sd,5,2022-01-06
lo,4,2022-01-06
my,4,2022-01-06
ps,4,2022-01-06
ka,2,2022-01-06
am,1,2022-01-06
hy,1,2022-01-06
