lang,n,date
en,83355,2020-02-09
es,24684,2020-02-09
fr,7508,2020-02-09
und,6287,2020-02-09
pt,5539,2020-02-09
it,4112,2020-02-09
in,2416,2020-02-09
de,1822,2020-02-09
ja,1735,2020-02-09
ca,1642,2020-02-09
tr,1098,2020-02-09
tl,898,2020-02-09
nl,814,2020-02-09
lt,783,2020-02-09
zh,727,2020-02-09
hi,489,2020-02-09
ro,367,2020-02-09
pl,318,2020-02-09
sv,219,2020-02-09
ar,203,2020-02-09
ru,186,2020-02-09
th,160,2020-02-09
da,155,2020-02-09
ta,152,2020-02-09
cs,147,2020-02-09
fi,130,2020-02-09
ht,107,2020-02-09
et,93,2020-02-09
ml,61,2020-02-09
fa,58,2020-02-09
ko,58,2020-02-09
ur,55,2020-02-09
el,50,2020-02-09
bn,49,2020-02-09
gu,47,2020-02-09
mr,42,2020-02-09
te,39,2020-02-09
vi,34,2020-02-09
kn,32,2020-02-09
cy,31,2020-02-09
or,31,2020-02-09
ne,26,2020-02-09
sl,26,2020-02-09
iw,23,2020-02-09
no,21,2020-02-09
lv,15,2020-02-09
uk,15,2020-02-09
eu,14,2020-02-09
pa,8,2020-02-09
my,6,2020-02-09
si,4,2020-02-09
am,3,2020-02-09
hu,3,2020-02-09
ckb,2,2020-02-09
hy,2,2020-02-09
lo,2,2020-02-09
bg,1,2020-02-09
is,1,2020-02-09
km,1,2020-02-09
ps,1,2020-02-09
sr,1,2020-02-09
