lang,n,date
en,915476,2020-04-10
es,252972,2020-04-10
und,68517,2020-04-10
pt,68154,2020-04-10
fr,65819,2020-04-10
in,35051,2020-04-10
it,33293,2020-04-10
tr,24835,2020-04-10
ja,20347,2020-04-10
de,12277,2020-04-10
ca,11813,2020-04-10
hi,10952,2020-04-10
tl,8662,2020-04-10
nl,6985,2020-04-10
ru,4637,2020-04-10
ar,4023,2020-04-10
ro,2665,2020-04-10
th,2523,2020-04-10
pl,1986,2020-04-10
el,1695,2020-04-10
ta,1681,2020-04-10
et,1415,2020-04-10
zh,1224,2020-04-10
sv,1205,2020-04-10
ur,1113,2020-04-10
lt,1003,2020-04-10
mr,996,2020-04-10
cs,882,2020-04-10
uk,821,2020-04-10
da,813,2020-04-10
ht,667,2020-04-10
fi,622,2020-04-10
vi,601,2020-04-10
te,566,2020-04-10
fa,539,2020-04-10
kn,535,2020-04-10
ml,518,2020-04-10
bn,511,2020-04-10
gu,506,2020-04-10
ko,445,2020-04-10
lv,386,2020-04-10
no,340,2020-04-10
sl,292,2020-04-10
or,270,2020-04-10
cy,261,2020-04-10
ne,261,2020-04-10
eu,192,2020-04-10
pa,182,2020-04-10
bg,181,2020-04-10
iw,149,2020-04-10
hu,130,2020-04-10
sr,83,2020-04-10
si,70,2020-04-10
is,68,2020-04-10
my,43,2020-04-10
ckb,39,2020-04-10
ps,39,2020-04-10
am,30,2020-04-10
hy,28,2020-04-10
ka,23,2020-04-10
lo,15,2020-04-10
km,14,2020-04-10
sd,11,2020-04-10
dv,4,2020-04-10
bo,3,2020-04-10
ug,1,2020-04-10
