lang,n,date
en,435819,2020-06-04
es,162843,2020-06-04
pt,48187,2020-06-04
fr,23728,2020-06-04
und,20949,2020-06-04
in,20928,2020-06-04
it,13310,2020-06-04
tl,8205,2020-06-04
ja,5956,2020-06-04
ca,5801,2020-06-04
tr,5278,2020-06-04
hi,4629,2020-06-04
de,4478,2020-06-04
nl,3138,2020-06-04
ru,2772,2020-06-04
ar,1888,2020-06-04
pl,1068,2020-06-04
sv,1059,2020-06-04
ro,951,2020-06-04
ta,780,2020-06-04
ur,725,2020-06-04
el,690,2020-06-04
et,678,2020-06-04
th,541,2020-06-04
mr,525,2020-06-04
lt,421,2020-06-04
zh,392,2020-06-04
uk,384,2020-06-04
cs,362,2020-06-04
da,293,2020-06-04
ml,290,2020-06-04
fi,272,2020-06-04
bn,262,2020-06-04
lv,251,2020-06-04
ht,235,2020-06-04
kn,198,2020-06-04
te,191,2020-06-04
vi,188,2020-06-04
cy,176,2020-06-04
gu,166,2020-06-04
no,165,2020-06-04
fa,155,2020-06-04
ne,145,2020-06-04
sl,130,2020-06-04
eu,118,2020-06-04
ko,108,2020-06-04
hu,91,2020-06-04
or,89,2020-06-04
pa,68,2020-06-04
iw,66,2020-06-04
bg,45,2020-06-04
si,33,2020-06-04
ps,27,2020-06-04
hy,23,2020-06-04
ckb,21,2020-06-04
sr,20,2020-06-04
is,19,2020-06-04
my,18,2020-06-04
am,8,2020-06-04
ka,6,2020-06-04
bo,3,2020-06-04
sd,3,2020-06-04
km,2,2020-06-04
dv,1,2020-06-04
