lang,n,date
en,426033,2021-08-19
es,56199,2021-08-19
pt,27942,2021-08-19
in,21903,2021-08-19
fr,20405,2021-08-19
und,15807,2021-08-19
it,9240,2021-08-19
ja,6959,2021-08-19
tl,6660,2021-08-19
tr,6330,2021-08-19
de,5858,2021-08-19
nl,3674,2021-08-19
ca,1539,2021-08-19
pl,1507,2021-08-19
ru,1358,2021-08-19
hi,1009,2021-08-19
el,1000,2021-08-19
sv,887,2021-08-19
th,883,2021-08-19
cs,684,2021-08-19
et,615,2021-08-19
ar,534,2021-08-19
ro,494,2021-08-19
zh,464,2021-08-19
ta,361,2021-08-19
lv,347,2021-08-19
sl,315,2021-08-19
fi,312,2021-08-19
uk,296,2021-08-19
vi,276,2021-08-19
ko,229,2021-08-19
ht,183,2021-08-19
da,180,2021-08-19
mr,162,2021-08-19
ml,160,2021-08-19
hu,149,2021-08-19
fa,146,2021-08-19
no,134,2021-08-19
bn,105,2021-08-19
kn,99,2021-08-19
iw,96,2021-08-19
si,96,2021-08-19
cy,87,2021-08-19
te,72,2021-08-19
lt,71,2021-08-19
bg,67,2021-08-19
ur,62,2021-08-19
is,57,2021-08-19
gu,52,2021-08-19
or,45,2021-08-19
eu,44,2021-08-19
ne,31,2021-08-19
my,26,2021-08-19
sr,23,2021-08-19
pa,11,2021-08-19
ka,9,2021-08-19
hy,8,2021-08-19
lo,5,2021-08-19
am,3,2021-08-19
km,3,2021-08-19
bo,1,2021-08-19
ckb,1,2021-08-19
sd,1,2021-08-19
