lang,n,date
en,83158,2020-02-19
es,22448,2020-02-19
ja,11109,2020-02-19
fr,5307,2020-02-19
und,4700,2020-02-19
it,3543,2020-02-19
pt,3451,2020-02-19
in,2152,2020-02-19
de,1565,2020-02-19
ca,1064,2020-02-19
tr,988,2020-02-19
tl,811,2020-02-19
nl,772,2020-02-19
zh,706,2020-02-19
th,627,2020-02-19
lt,478,2020-02-19
ro,475,2020-02-19
hi,333,2020-02-19
ru,285,2020-02-19
vi,260,2020-02-19
pl,249,2020-02-19
ar,242,2020-02-19
ko,171,2020-02-19
ta,164,2020-02-19
da,148,2020-02-19
fa,143,2020-02-19
el,107,2020-02-19
cs,101,2020-02-19
et,100,2020-02-19
sv,90,2020-02-19
fi,86,2020-02-19
ur,57,2020-02-19
ht,53,2020-02-19
uk,39,2020-02-19
ne,35,2020-02-19
ml,32,2020-02-19
sl,32,2020-02-19
iw,31,2020-02-19
mr,31,2020-02-19
te,31,2020-02-19
gu,29,2020-02-19
or,27,2020-02-19
kn,26,2020-02-19
no,25,2020-02-19
bn,21,2020-02-19
cy,21,2020-02-19
eu,21,2020-02-19
lv,20,2020-02-19
si,14,2020-02-19
pa,10,2020-02-19
hu,7,2020-02-19
is,5,2020-02-19
km,5,2020-02-19
my,4,2020-02-19
ps,3,2020-02-19
sr,3,2020-02-19
bg,2,2020-02-19
ka,2,2020-02-19
lo,2,2020-02-19
am,1,2020-02-19
ckb,1,2020-02-19
hy,1,2020-02-19
