lang,n,date
en,851377,2020-04-21
es,264833,2020-04-21
fr,58692,2020-04-21
pt,58503,2020-04-21
und,58152,2020-04-21
in,40657,2020-04-21
it,30839,2020-04-21
ja,15804,2020-04-21
de,13681,2020-04-21
ca,11919,2020-04-21
tl,9971,2020-04-21
tr,9857,2020-04-21
hi,9015,2020-04-21
nl,7558,2020-04-21
ru,4965,2020-04-21
ar,2846,2020-04-21
ro,2330,2020-04-21
pl,1909,2020-04-21
th,1887,2020-04-21
ta,1517,2020-04-21
et,1406,2020-04-21
el,1376,2020-04-21
sv,1363,2020-04-21
lt,1158,2020-04-21
cs,1092,2020-04-21
ur,986,2020-04-21
mr,924,2020-04-21
zh,778,2020-04-21
da,753,2020-04-21
uk,704,2020-04-21
fi,621,2020-04-21
ht,596,2020-04-21
bn,553,2020-04-21
te,540,2020-04-21
lv,494,2020-04-21
kn,486,2020-04-21
ml,468,2020-04-21
gu,436,2020-04-21
vi,417,2020-04-21
fa,405,2020-04-21
cy,343,2020-04-21
sl,338,2020-04-21
no,293,2020-04-21
ko,276,2020-04-21
eu,254,2020-04-21
ne,240,2020-04-21
or,205,2020-04-21
pa,169,2020-04-21
hu,145,2020-04-21
iw,140,2020-04-21
bg,139,2020-04-21
is,84,2020-04-21
sr,64,2020-04-21
ps,61,2020-04-21
my,45,2020-04-21
si,41,2020-04-21
hy,32,2020-04-21
ckb,31,2020-04-21
am,25,2020-04-21
ka,14,2020-04-21
km,10,2020-04-21
lo,9,2020-04-21
bo,7,2020-04-21
dv,7,2020-04-21
sd,1,2020-04-21
