lang,n,date
en,443782,2021-04-30
es,75861,2021-04-30
pt,35924,2021-04-30
fr,22809,2021-04-30
und,17470,2021-04-30
in,16812,2021-04-30
hi,11994,2021-04-30
it,10555,2021-04-30
tr,8934,2021-04-30
tl,7518,2021-04-30
de,7508,2021-04-30
ja,5210,2021-04-30
nl,3171,2021-04-30
ca,2174,2021-04-30
pl,2090,2021-04-30
et,1645,2021-04-30
ru,1412,2021-04-30
th,1359,2021-04-30
mr,1122,2021-04-30
ta,1000,2021-04-30
sv,921,2021-04-30
el,834,2021-04-30
ar,784,2021-04-30
ro,765,2021-04-30
ht,667,2021-04-30
kn,577,2021-04-30
ml,570,2021-04-30
bn,533,2021-04-30
cs,524,2021-04-30
te,506,2021-04-30
ur,437,2021-04-30
gu,414,2021-04-30
zh,373,2021-04-30
lv,361,2021-04-30
vi,315,2021-04-30
uk,269,2021-04-30
da,264,2021-04-30
fi,259,2021-04-30
or,205,2021-04-30
ne,184,2021-04-30
sl,166,2021-04-30
no,157,2021-04-30
pa,140,2021-04-30
hu,138,2021-04-30
cy,137,2021-04-30
ko,132,2021-04-30
lt,104,2021-04-30
si,76,2021-04-30
eu,71,2021-04-30
fa,66,2021-04-30
bg,43,2021-04-30
is,32,2021-04-30
hy,13,2021-04-30
lo,13,2021-04-30
my,13,2021-04-30
km,12,2021-04-30
sr,10,2021-04-30
iw,9,2021-04-30
bo,3,2021-04-30
dv,2,2021-04-30
ps,2,2021-04-30
am,1,2021-04-30
ckb,1,2021-04-30
ka,1,2021-04-30
