lang,n,date
en,505712,2021-07-30
es,72425,2021-07-30
in,36689,2021-07-30
fr,26743,2021-07-30
und,21943,2021-07-30
pt,19124,2021-07-30
tl,10586,2021-07-30
it,9362,2021-07-30
de,7003,2021-07-30
ja,6812,2021-07-30
tr,3392,2021-07-30
nl,3374,2021-07-30
pl,2141,2021-07-30
ca,2114,2021-07-30
hi,1960,2021-07-30
ru,1602,2021-07-30
th,1300,2021-07-30
ar,1050,2021-07-30
ur,912,2021-07-30
sv,896,2021-07-30
el,873,2021-07-30
et,798,2021-07-30
cs,746,2021-07-30
fi,603,2021-07-30
ro,524,2021-07-30
zh,521,2021-07-30
ta,455,2021-07-30
ht,392,2021-07-30
vi,335,2021-07-30
lv,294,2021-07-30
ml,260,2021-07-30
da,254,2021-07-30
uk,234,2021-07-30
sl,224,2021-07-30
mr,211,2021-07-30
ko,205,2021-07-30
bn,190,2021-07-30
no,148,2021-07-30
kn,146,2021-07-30
gu,132,2021-07-30
hu,116,2021-07-30
cy,113,2021-07-30
is,97,2021-07-30
te,97,2021-07-30
iw,79,2021-07-30
lt,69,2021-07-30
eu,67,2021-07-30
or,63,2021-07-30
fa,53,2021-07-30
bg,50,2021-07-30
my,48,2021-07-30
ne,42,2021-07-30
si,29,2021-07-30
sr,20,2021-07-30
pa,17,2021-07-30
sd,13,2021-07-30
km,10,2021-07-30
hy,4,2021-07-30
lo,4,2021-07-30
bo,3,2021-07-30
dv,3,2021-07-30
ka,3,2021-07-30
ps,3,2021-07-30
am,2,2021-07-30
