lang,n,date
en,766084,2020-04-27
es,220437,2020-04-27
pt,61456,2020-04-27
fr,52892,2020-04-27
und,50319,2020-04-27
it,28766,2020-04-27
in,28606,2020-04-27
ja,15159,2020-04-27
de,11444,2020-04-27
hi,11423,2020-04-27
ca,10013,2020-04-27
tr,9921,2020-04-27
tl,8037,2020-04-27
ru,4800,2020-04-27
nl,4607,2020-04-27
ro,2234,2020-04-27
ar,2233,2020-04-27
th,1828,2020-04-27
pl,1788,2020-04-27
ta,1558,2020-04-27
el,1544,2020-04-27
et,1292,2020-04-27
mr,1103,2020-04-27
sv,1074,2020-04-27
ur,1036,2020-04-27
cs,790,2020-04-27
zh,741,2020-04-27
lt,737,2020-04-27
uk,661,2020-04-27
te,609,2020-04-27
da,603,2020-04-27
fi,584,2020-04-27
ml,523,2020-04-27
bn,510,2020-04-27
kn,502,2020-04-27
ht,463,2020-04-27
gu,462,2020-04-27
vi,457,2020-04-27
lv,445,2020-04-27
cy,366,2020-04-27
fa,325,2020-04-27
no,267,2020-04-27
sl,241,2020-04-27
eu,230,2020-04-27
ko,208,2020-04-27
or,192,2020-04-27
ne,151,2020-04-27
pa,144,2020-04-27
bg,141,2020-04-27
hu,127,2020-04-27
iw,119,2020-04-27
si,100,2020-04-27
is,61,2020-04-27
sr,56,2020-04-27
ps,48,2020-04-27
my,27,2020-04-27
hy,26,2020-04-27
ckb,21,2020-04-27
am,19,2020-04-27
km,18,2020-04-27
sd,14,2020-04-27
ka,13,2020-04-27
lo,5,2020-04-27
dv,3,2020-04-27
bo,2,2020-04-27
