lang,n,date
en,484063,2021-03-02
es,78871,2021-03-02
pt,67807,2021-03-02
in,29856,2021-03-02
fr,22992,2021-03-02
und,17022,2021-03-02
it,16845,2021-03-02
de,13967,2021-03-02
tr,5396,2021-03-02
tl,4905,2021-03-02
nl,4860,2021-03-02
ja,4650,2021-03-02
el,2992,2021-03-02
ca,2906,2021-03-02
pl,2157,2021-03-02
ru,1798,2021-03-02
cs,1549,2021-03-02
hi,1415,2021-03-02
et,1034,2021-03-02
sv,927,2021-03-02
ro,821,2021-03-02
ar,562,2021-03-02
lv,519,2021-03-02
uk,474,2021-03-02
fi,403,2021-03-02
da,364,2021-03-02
th,292,2021-03-02
no,267,2021-03-02
zh,257,2021-03-02
ht,247,2021-03-02
mr,214,2021-03-02
ta,181,2021-03-02
hu,160,2021-03-02
sl,156,2021-03-02
ml,148,2021-03-02
ur,140,2021-03-02
vi,139,2021-03-02
cy,131,2021-03-02
lt,104,2021-03-02
ko,103,2021-03-02
te,97,2021-03-02
bn,93,2021-03-02
kn,80,2021-03-02
bg,78,2021-03-02
iw,75,2021-03-02
eu,74,2021-03-02
gu,67,2021-03-02
fa,65,2021-03-02
or,61,2021-03-02
is,31,2021-03-02
sr,23,2021-03-02
si,21,2021-03-02
pa,16,2021-03-02
ne,12,2021-03-02
hy,11,2021-03-02
my,9,2021-03-02
lo,6,2021-03-02
ka,5,2021-03-02
km,5,2021-03-02
ckb,4,2021-03-02
ps,2,2021-03-02
am,1,2021-03-02
dv,1,2021-03-02
