lang,n,date
en,254352,2021-11-04
es,40755,2021-11-04
pt,12382,2021-11-04
fr,12273,2021-11-04
und,10760,2021-11-04
de,9827,2021-11-04
it,8906,2021-11-04
in,7921,2021-11-04
nl,5204,2021-11-04
ja,3193,2021-11-04
pl,3017,2021-11-04
tr,2909,2021-11-04
tl,2733,2021-11-04
ru,2098,2021-11-04
el,1547,2021-11-04
cs,1397,2021-11-04
ca,1289,2021-11-04
hi,741,2021-11-04
ro,629,2021-11-04
lv,623,2021-11-04
sl,467,2021-11-04
et,449,2021-11-04
sv,447,2021-11-04
uk,439,2021-11-04
ar,436,2021-11-04
th,369,2021-11-04
zh,323,2021-11-04
fi,322,2021-11-04
da,264,2021-11-04
vi,157,2021-11-04
no,119,2021-11-04
ht,108,2021-11-04
ta,101,2021-11-04
bg,93,2021-11-04
cy,77,2021-11-04
ml,77,2021-11-04
bn,73,2021-11-04
ko,69,2021-11-04
ur,64,2021-11-04
mr,62,2021-11-04
is,60,2021-11-04
hu,59,2021-11-04
te,41,2021-11-04
fa,40,2021-11-04
lt,37,2021-11-04
or,37,2021-11-04
eu,36,2021-11-04
kn,33,2021-11-04
gu,26,2021-11-04
iw,23,2021-11-04
sr,19,2021-11-04
hy,16,2021-11-04
si,15,2021-11-04
my,11,2021-11-04
ne,10,2021-11-04
am,5,2021-11-04
pa,5,2021-11-04
ka,3,2021-11-04
lo,2,2021-11-04
km,1,2021-11-04
