lang,n,date
en,215491,2022-02-20
es,30962,2022-02-20
pt,13082,2022-02-20
fr,11143,2022-02-20
in,9972,2022-02-20
it,8483,2022-02-20
und,7413,2022-02-20
de,4168,2022-02-20
tr,3596,2022-02-20
ja,3370,2022-02-20
nl,2080,2022-02-20
tl,1811,2022-02-20
pl,1614,2022-02-20
ca,1003,2022-02-20
ru,688,2022-02-20
hi,613,2022-02-20
ar,548,2022-02-20
cs,498,2022-02-20
el,414,2022-02-20
th,406,2022-02-20
ro,402,2022-02-20
sv,375,2022-02-20
et,310,2022-02-20
zh,308,2022-02-20
da,279,2022-02-20
fi,153,2022-02-20
vi,152,2022-02-20
lv,129,2022-02-20
ta,118,2022-02-20
sl,109,2022-02-20
no,104,2022-02-20
ml,95,2022-02-20
bn,90,2022-02-20
is,89,2022-02-20
uk,79,2022-02-20
ht,73,2022-02-20
cy,70,2022-02-20
ko,64,2022-02-20
ur,50,2022-02-20
lt,43,2022-02-20
fa,38,2022-02-20
gu,36,2022-02-20
bg,34,2022-02-20
iw,34,2022-02-20
mr,34,2022-02-20
or,31,2022-02-20
hu,28,2022-02-20
te,28,2022-02-20
kn,19,2022-02-20
eu,18,2022-02-20
sr,14,2022-02-20
si,8,2022-02-20
my,6,2022-02-20
ne,6,2022-02-20
pa,6,2022-02-20
lo,2,2022-02-20
ps,2,2022-02-20
am,1,2022-02-20
ckb,1,2022-02-20
hy,1,2022-02-20
ka,1,2022-02-20
sd,1,2022-02-20
