lang,n,date
en,472215,2020-10-09
es,88450,2020-10-09
fr,25284,2020-10-09
pt,20383,2020-10-09
und,20301,2020-10-09
it,16778,2020-10-09
in,15675,2020-10-09
de,5974,2020-10-09
nl,4386,2020-10-09
tr,4338,2020-10-09
ca,4251,2020-10-09
pl,3998,2020-10-09
ru,3579,2020-10-09
tl,3478,2020-10-09
ja,3470,2020-10-09
cs,1566,2020-10-09
hi,1463,2020-10-09
ro,1025,2020-10-09
el,835,2020-10-09
lv,707,2020-10-09
sv,582,2020-10-09
et,569,2020-10-09
uk,545,2020-10-09
ar,524,2020-10-09
zh,418,2020-10-09
ta,378,2020-10-09
fi,326,2020-10-09
sl,315,2020-10-09
lt,241,2020-10-09
da,231,2020-10-09
th,209,2020-10-09
cy,189,2020-10-09
mr,185,2020-10-09
ml,140,2020-10-09
no,139,2020-10-09
kn,138,2020-10-09
vi,136,2020-10-09
gu,134,2020-10-09
ur,127,2020-10-09
iw,126,2020-10-09
ht,125,2020-10-09
bn,111,2020-10-09
te,110,2020-10-09
hu,109,2020-10-09
or,100,2020-10-09
ko,88,2020-10-09
ne,88,2020-10-09
bg,79,2020-10-09
eu,79,2020-10-09
is,78,2020-10-09
fa,75,2020-10-09
si,35,2020-10-09
my,24,2020-10-09
sr,22,2020-10-09
pa,19,2020-10-09
hy,6,2020-10-09
km,6,2020-10-09
ckb,5,2020-10-09
bo,3,2020-10-09
dv,1,2020-10-09
ka,1,2020-10-09
lo,1,2020-10-09
