lang,n,date
en,411014,2020-06-09
es,154765,2020-06-09
pt,63491,2020-06-09
in,25632,2020-06-09
und,25049,2020-06-09
fr,22888,2020-06-09
it,12922,2020-06-09
tr,6561,2020-06-09
hi,6499,2020-06-09
tl,6163,2020-06-09
ja,5601,2020-06-09
ca,5113,2020-06-09
de,4726,2020-06-09
nl,2987,2020-06-09
ru,2598,2020-06-09
ar,2467,2020-06-09
ur,1326,2020-06-09
pl,1215,2020-06-09
ro,1100,2020-06-09
ta,1017,2020-06-09
el,922,2020-06-09
et,840,2020-06-09
sv,673,2020-06-09
th,591,2020-06-09
mr,584,2020-06-09
lt,393,2020-06-09
zh,372,2020-06-09
bn,364,2020-06-09
da,354,2020-06-09
ml,332,2020-06-09
uk,330,2020-06-09
cs,302,2020-06-09
te,267,2020-06-09
kn,254,2020-06-09
ht,243,2020-06-09
lv,243,2020-06-09
gu,227,2020-06-09
fi,226,2020-06-09
vi,188,2020-06-09
cy,168,2020-06-09
fa,158,2020-06-09
or,157,2020-06-09
ne,138,2020-06-09
no,135,2020-06-09
ko,121,2020-06-09
eu,111,2020-06-09
sl,80,2020-06-09
pa,78,2020-06-09
bg,75,2020-06-09
hu,66,2020-06-09
iw,58,2020-06-09
ps,47,2020-06-09
ckb,29,2020-06-09
is,29,2020-06-09
hy,28,2020-06-09
si,27,2020-06-09
sr,22,2020-06-09
sd,21,2020-06-09
my,16,2020-06-09
am,12,2020-06-09
km,7,2020-06-09
ka,6,2020-06-09
lo,4,2020-06-09
bo,3,2020-06-09
dv,1,2020-06-09
