lang,n,date
en,325002,2020-06-06
es,109621,2020-06-06
pt,69967,2020-06-06
und,17883,2020-06-06
fr,16392,2020-06-06
in,15564,2020-06-06
it,8907,2020-06-06
tl,5681,2020-06-06
hi,4729,2020-06-06
ja,4675,2020-06-06
tr,4182,2020-06-06
ca,3735,2020-06-06
de,3675,2020-06-06
nl,2347,2020-06-06
ar,1837,2020-06-06
ru,1773,2020-06-06
pl,905,2020-06-06
ta,819,2020-06-06
ro,660,2020-06-06
sv,656,2020-06-06
et,640,2020-06-06
ur,620,2020-06-06
lt,480,2020-06-06
el,458,2020-06-06
mr,447,2020-06-06
th,435,2020-06-06
ml,381,2020-06-06
bn,327,2020-06-06
zh,278,2020-06-06
uk,250,2020-06-06
kn,248,2020-06-06
da,226,2020-06-06
ht,223,2020-06-06
cs,221,2020-06-06
gu,198,2020-06-06
no,182,2020-06-06
te,179,2020-06-06
fa,171,2020-06-06
fi,163,2020-06-06
vi,163,2020-06-06
lv,135,2020-06-06
ne,134,2020-06-06
or,106,2020-06-06
ko,96,2020-06-06
cy,87,2020-06-06
hu,77,2020-06-06
eu,74,2020-06-06
sl,55,2020-06-06
pa,54,2020-06-06
is,29,2020-06-06
iw,29,2020-06-06
bg,24,2020-06-06
sr,18,2020-06-06
hy,17,2020-06-06
ps,17,2020-06-06
am,9,2020-06-06
my,9,2020-06-06
si,9,2020-06-06
ckb,8,2020-06-06
sd,5,2020-06-06
dv,2,2020-06-06
ka,2,2020-06-06
lo,2,2020-06-06
km,1,2020-06-06
