lang,n,date
en,390774,2020-03-04
es,140215,2020-03-04
fr,41392,2020-03-04
it,38186,2020-03-04
und,25286,2020-03-04
pt,16435,2020-03-04
de,11467,2020-03-04
ja,10267,2020-03-04
in,8180,2020-03-04
ca,6208,2020-03-04
nl,5841,2020-03-04
hi,4263,2020-03-04
tr,3102,2020-03-04
th,3035,2020-03-04
lt,2266,2020-03-04
ro,1504,2020-03-04
ar,1489,2020-03-04
tl,1401,2020-03-04
pl,1218,2020-03-04
ru,946,2020-03-04
fa,860,2020-03-04
zh,860,2020-03-04
sv,782,2020-03-04
el,741,2020-03-04
cs,607,2020-03-04
da,566,2020-03-04
et,500,2020-03-04
fi,489,2020-03-04
ta,467,2020-03-04
te,374,2020-03-04
ht,336,2020-03-04
mr,270,2020-03-04
lv,255,2020-03-04
vi,252,2020-03-04
ko,239,2020-03-04
ur,226,2020-03-04
ml,189,2020-03-04
kn,188,2020-03-04
no,185,2020-03-04
sl,183,2020-03-04
gu,162,2020-03-04
bn,141,2020-03-04
uk,110,2020-03-04
ne,109,2020-03-04
eu,97,2020-03-04
iw,88,2020-03-04
or,80,2020-03-04
is,79,2020-03-04
cy,76,2020-03-04
pa,45,2020-03-04
hu,33,2020-03-04
bg,25,2020-03-04
si,23,2020-03-04
ckb,15,2020-03-04
sr,10,2020-03-04
am,7,2020-03-04
hy,7,2020-03-04
km,7,2020-03-04
ps,6,2020-03-04
bo,5,2020-03-04
my,5,2020-03-04
ka,4,2020-03-04
dv,3,2020-03-04
lo,3,2020-03-04
sd,1,2020-03-04
