lang,n,date
en,607094,2020-12-19
es,79455,2020-12-19
pt,31635,2020-12-19
fr,23969,2020-12-19
und,20848,2020-12-19
it,13870,2020-12-19
in,13590,2020-12-19
de,12846,2020-12-19
tr,8575,2020-12-19
nl,6580,2020-12-19
ja,4971,2020-12-19
tl,4587,2020-12-19
ca,3350,2020-12-19
pl,2709,2020-12-19
th,2365,2020-12-19
ru,2193,2020-12-19
el,1936,2020-12-19
hi,1622,2020-12-19
sv,1283,2020-12-19
cs,1084,2020-12-19
et,942,2020-12-19
ro,907,2020-12-19
ar,757,2020-12-19
zh,434,2020-12-19
da,425,2020-12-19
lv,387,2020-12-19
fi,276,2020-12-19
ta,268,2020-12-19
uk,252,2020-12-19
ht,249,2020-12-19
ur,224,2020-12-19
sl,218,2020-12-19
no,172,2020-12-19
cy,164,2020-12-19
ko,156,2020-12-19
lt,152,2020-12-19
mr,127,2020-12-19
hu,126,2020-12-19
gu,123,2020-12-19
vi,123,2020-12-19
fa,118,2020-12-19
ml,115,2020-12-19
bn,106,2020-12-19
iw,74,2020-12-19
kn,71,2020-12-19
te,70,2020-12-19
bg,67,2020-12-19
eu,44,2020-12-19
is,44,2020-12-19
or,42,2020-12-19
si,36,2020-12-19
ne,30,2020-12-19
sr,17,2020-12-19
my,16,2020-12-19
pa,13,2020-12-19
hy,5,2020-12-19
am,4,2020-12-19
ps,4,2020-12-19
dv,3,2020-12-19
km,3,2020-12-19
lo,3,2020-12-19
bo,2,2020-12-19
ckb,1,2020-12-19
