lang,n,date
en,467002,2020-07-23
es,140382,2020-07-23
pt,42896,2020-07-23
und,23512,2020-07-23
fr,18305,2020-07-23
in,16698,2020-07-23
it,9352,2020-07-23
tl,7794,2020-07-23
ja,6017,2020-07-23
ca,4314,2020-07-23
de,4088,2020-07-23
hi,3785,2020-07-23
nl,3313,2020-07-23
tr,3155,2020-07-23
ru,2275,2020-07-23
ar,1207,2020-07-23
ro,1110,2020-07-23
pl,935,2020-07-23
ta,833,2020-07-23
et,789,2020-07-23
cs,556,2020-07-23
sv,484,2020-07-23
mr,470,2020-07-23
ml,451,2020-07-23
el,444,2020-07-23
zh,383,2020-07-23
th,382,2020-07-23
kn,347,2020-07-23
lt,305,2020-07-23
bn,283,2020-07-23
fi,277,2020-07-23
ur,273,2020-07-23
da,266,2020-07-23
gu,257,2020-07-23
te,253,2020-07-23
fa,237,2020-07-23
uk,215,2020-07-23
lv,202,2020-07-23
ht,160,2020-07-23
cy,151,2020-07-23
or,126,2020-07-23
sl,114,2020-07-23
vi,106,2020-07-23
no,100,2020-07-23
hu,92,2020-07-23
eu,87,2020-07-23
pa,86,2020-07-23
ko,78,2020-07-23
iw,72,2020-07-23
bg,48,2020-07-23
ne,33,2020-07-23
sr,20,2020-07-23
is,17,2020-07-23
my,14,2020-07-23
hy,12,2020-07-23
si,11,2020-07-23
ps,9,2020-07-23
ckb,6,2020-07-23
ka,5,2020-07-23
km,5,2020-07-23
lo,4,2020-07-23
am,3,2020-07-23
bo,1,2020-07-23
sd,1,2020-07-23
