lang,n,date
en,445606,2022-01-19
es,105205,2022-01-19
pt,55705,2022-01-19
fr,30354,2022-01-19
und,17376,2022-01-19
it,15035,2022-01-19
de,8176,2022-01-19
in,8115,2022-01-19
ja,6309,2022-01-19
nl,5754,2022-01-19
tl,4910,2022-01-19
tr,4864,2022-01-19
pl,4151,2022-01-19
ca,2790,2022-01-19
hi,2651,2022-01-19
ru,1681,2022-01-19
sv,1575,2022-01-19
ar,1409,2022-01-19
cs,1201,2022-01-19
el,1155,2022-01-19
et,1099,2022-01-19
ro,684,2022-01-19
zh,500,2022-01-19
da,490,2022-01-19
th,421,2022-01-19
fi,402,2022-01-19
lv,399,2022-01-19
ta,394,2022-01-19
ml,356,2022-01-19
uk,291,2022-01-19
bn,286,2022-01-19
ur,285,2022-01-19
no,255,2022-01-19
ht,219,2022-01-19
kn,217,2022-01-19
te,199,2022-01-19
gu,197,2022-01-19
sl,190,2022-01-19
mr,161,2022-01-19
vi,155,2022-01-19
hu,148,2022-01-19
cy,124,2022-01-19
is,124,2022-01-19
or,91,2022-01-19
ne,82,2022-01-19
ko,70,2022-01-19
bg,68,2022-01-19
lt,65,2022-01-19
fa,58,2022-01-19
eu,57,2022-01-19
pa,47,2022-01-19
iw,45,2022-01-19
sr,24,2022-01-19
si,14,2022-01-19
hy,9,2022-01-19
my,8,2022-01-19
am,5,2022-01-19
lo,3,2022-01-19
ps,3,2022-01-19
bo,2,2022-01-19
ckb,1,2022-01-19
km,1,2022-01-19
sd,1,2022-01-19
