lang,n,date
en,492209,2020-06-23
es,158784,2020-06-23
pt,47968,2020-06-23
und,26369,2020-06-23
fr,20945,2020-06-23
in,17810,2020-06-23
it,9251,2020-06-23
tl,6990,2020-06-23
tr,5886,2020-06-23
hi,5316,2020-06-23
de,5290,2020-06-23
ja,5075,2020-06-23
ca,4731,2020-06-23
ru,2552,2020-06-23
ar,2460,2020-06-23
nl,2388,2020-06-23
ro,1210,2020-06-23
pl,950,2020-06-23
ta,885,2020-06-23
et,799,2020-06-23
sv,792,2020-06-23
el,758,2020-06-23
ur,603,2020-06-23
th,592,2020-06-23
mr,476,2020-06-23
cs,462,2020-06-23
uk,402,2020-06-23
lt,385,2020-06-23
kn,381,2020-06-23
zh,349,2020-06-23
ml,339,2020-06-23
te,313,2020-06-23
bn,256,2020-06-23
da,247,2020-06-23
fi,231,2020-06-23
ht,216,2020-06-23
cy,213,2020-06-23
sl,195,2020-06-23
gu,189,2020-06-23
fa,162,2020-06-23
eu,155,2020-06-23
no,113,2020-06-23
vi,111,2020-06-23
hu,109,2020-06-23
ko,103,2020-06-23
or,98,2020-06-23
ne,94,2020-06-23
lv,85,2020-06-23
bg,84,2020-06-23
pa,76,2020-06-23
iw,57,2020-06-23
sr,29,2020-06-23
is,26,2020-06-23
hy,23,2020-06-23
ps,19,2020-06-23
ckb,17,2020-06-23
my,17,2020-06-23
si,17,2020-06-23
am,13,2020-06-23
km,5,2020-06-23
sd,5,2020-06-23
ka,4,2020-06-23
lo,4,2020-06-23
bo,1,2020-06-23
