lang,n,date
en,527348,2020-06-25
es,148889,2020-06-25
pt,43098,2020-06-25
und,25608,2020-06-25
fr,19998,2020-06-25
in,16727,2020-06-25
it,9937,2020-06-25
tl,7173,2020-06-25
ja,5473,2020-06-25
de,5314,2020-06-25
tr,4884,2020-06-25
ca,3901,2020-06-25
hi,3155,2020-06-25
nl,2788,2020-06-25
ru,2362,2020-06-25
ar,1603,2020-06-25
ta,1022,2020-06-25
pl,1015,2020-06-25
ro,928,2020-06-25
sv,664,2020-06-25
et,649,2020-06-25
el,618,2020-06-25
ur,505,2020-06-25
th,489,2020-06-25
lt,460,2020-06-25
uk,358,2020-06-25
kn,357,2020-06-25
mr,346,2020-06-25
zh,334,2020-06-25
cs,330,2020-06-25
ml,280,2020-06-25
da,258,2020-06-25
te,243,2020-06-25
bn,235,2020-06-25
fi,232,2020-06-25
gu,195,2020-06-25
ht,187,2020-06-25
lv,180,2020-06-25
cy,178,2020-06-25
no,124,2020-06-25
vi,120,2020-06-25
fa,113,2020-06-25
eu,107,2020-06-25
sl,102,2020-06-25
hu,93,2020-06-25
ko,86,2020-06-25
ne,82,2020-06-25
or,79,2020-06-25
bg,69,2020-06-25
pa,61,2020-06-25
iw,58,2020-06-25
is,35,2020-06-25
hy,31,2020-06-25
my,20,2020-06-25
ps,18,2020-06-25
si,18,2020-06-25
sr,16,2020-06-25
sd,14,2020-06-25
ckb,9,2020-06-25
am,6,2020-06-25
ka,4,2020-06-25
km,4,2020-06-25
bo,3,2020-06-25
lo,1,2020-06-25
