lang,n,date
en,636185,2020-11-09
es,83809,2020-11-09
fr,32132,2020-11-09
pt,25667,2020-11-09
it,25451,2020-11-09
und,22888,2020-11-09
in,13091,2020-11-09
de,10073,2020-11-09
tr,6889,2020-11-09
tl,5961,2020-11-09
ca,4782,2020-11-09
ja,4439,2020-11-09
el,4422,2020-11-09
nl,4229,2020-11-09
pl,3932,2020-11-09
ru,3285,2020-11-09
hi,1591,2020-11-09
ro,1159,2020-11-09
sv,1111,2020-11-09
cs,1019,2020-11-09
ar,885,2020-11-09
et,856,2020-11-09
uk,640,2020-11-09
da,595,2020-11-09
lv,441,2020-11-09
zh,397,2020-11-09
ta,392,2020-11-09
ht,320,2020-11-09
no,282,2020-11-09
th,280,2020-11-09
fi,270,2020-11-09
ur,249,2020-11-09
sl,245,2020-11-09
lt,239,2020-11-09
hu,205,2020-11-09
cy,176,2020-11-09
bg,174,2020-11-09
mr,156,2020-11-09
fa,137,2020-11-09
ko,136,2020-11-09
te,133,2020-11-09
ml,131,2020-11-09
bn,121,2020-11-09
eu,112,2020-11-09
gu,101,2020-11-09
vi,93,2020-11-09
kn,91,2020-11-09
iw,84,2020-11-09
is,82,2020-11-09
si,65,2020-11-09
ne,60,2020-11-09
or,53,2020-11-09
sr,28,2020-11-09
hy,14,2020-11-09
my,10,2020-11-09
pa,10,2020-11-09
km,9,2020-11-09
ka,5,2020-11-09
am,4,2020-11-09
ps,4,2020-11-09
ckb,2,2020-11-09
lo,1,2020-11-09
