lang,n,date
en,518270,2021-01-14
es,119657,2021-01-14
pt,58572,2021-01-14
fr,34701,2021-01-14
in,27925,2021-01-14
de,19800,2021-01-14
und,18824,2021-01-14
it,12839,2021-01-14
tr,9178,2021-01-14
nl,6716,2021-01-14
ja,6459,2021-01-14
tl,6286,2021-01-14
ca,4622,2021-01-14
pl,2872,2021-01-14
ru,2556,2021-01-14
el,1703,2021-01-14
sv,1530,2021-01-14
hi,1240,2021-01-14
ro,1069,2021-01-14
et,845,2021-01-14
ar,827,2021-01-14
cs,820,2021-01-14
th,769,2021-01-14
lv,553,2021-01-14
da,471,2021-01-14
zh,456,2021-01-14
uk,367,2021-01-14
ht,329,2021-01-14
sl,306,2021-01-14
fi,261,2021-01-14
no,230,2021-01-14
cy,164,2021-01-14
mr,144,2021-01-14
ta,144,2021-01-14
hu,143,2021-01-14
ko,133,2021-01-14
ml,129,2021-01-14
ur,121,2021-01-14
lt,120,2021-01-14
eu,102,2021-01-14
bn,98,2021-01-14
bg,94,2021-01-14
fa,88,2021-01-14
kn,86,2021-01-14
vi,84,2021-01-14
iw,75,2021-01-14
gu,57,2021-01-14
te,51,2021-01-14
or,46,2021-01-14
is,43,2021-01-14
si,24,2021-01-14
my,21,2021-01-14
hy,18,2021-01-14
ne,17,2021-01-14
sr,14,2021-01-14
ka,9,2021-01-14
ps,8,2021-01-14
pa,7,2021-01-14
ckb,4,2021-01-14
km,4,2021-01-14
lo,3,2021-01-14
bo,2,2021-01-14
am,1,2021-01-14
dv,1,2021-01-14
ug,1,2021-01-14
